ISBN,TITULO,AUTOR,EDITORIAL,ENCUADERNACION,CATEGORIA,SINOPSIS,IDIOMA,PAGINAS,DIMENSIONES,FECHA PUBLICACION,URL,URL PORTADA,SITE
9780063327399,The Elf on the Shelf: Meet the Scout Elves (I Can Read Level 1),Chanda A. Bell,HarperCollins,De Bolsillo,,"Description
Discover new and old friends as you take a tour around the North Pole, meet the special Scout Elves, and learn about everything they do!
A beloved part of family traditions across the world, Elf on the Shelf is among the top three most-recognized holiday character in the US, along with Rudolph and Santa Claus himself. With almost 25 million sales around the world, a float in the Macy’s Day Parade, and the fourth-bestselling holiday title, Elf on the Shelf is a seasonal staple at retail!
This book is a Level One
I Can Read
, perfect for children learning to sound out words and sentences. Whether shared at home or in a classroom, the short sentences, familiar words, and simple concepts of Level One books support success for children eager to start reading on their own.
Perfect for holiday storytime and family reading
Filled with joy, wonder, and the spirit of the season
A delightful Christmas gift for readers everywhere",,32,,"September 12th, 2023",https://www.bookpeople.com/book/9780063327399,https://images.booksense.com/images/399/327/9780063327399.jpg,bookpeople
9780063416659,Taylor Swift: La historia completa  Taylor Swift: The Whole Story,Chas Newkey-Burden,HarperCollins Espanol,De Bolsillo,,"Description
Bestseller #1 del
New York Times
y la biografía más completa y actualizada de Taylor Swift en español.
¿Por qué Taylor Swift es tan famosa? ¿Cuándo ganó su primer Grammy? ¿Cómo ha logrado reinventarse una y otra vez? ¿Qué la llevó a regrabar toda su música? ¿Y por qué su vida amorosa es tan importante? Aquí encontrarás todas las respuestas.
Aunque estaba destinada a ser corredora de bolsa, desde pequeña Taylor Swift tuvo un solo sueño: la música. Con enorme determinación, hizo que toda su familia se mudara de Pensilvania a Nashville, donde conquistó la industria musical. Esta es la historia definitiva de su increíble evolución, desde sus inicios como promesa del country hasta convertirse en un fenómeno global sin precedentes.
En estas páginas descubrirás:
Su ascenso meteórico, desde sus primeros éxitos hasta el impacto de
Taylor’s Version
y el récord histórico del Eras Tour.
Su lucha por la independencia artística, enfrentando contratos injustos y construyendo su propio imperio en una industria dominada por hombres.
Los amores que inspiraron sus canciones, incluyendo sus relaciones con Harry Styles, Jake Gyllenhaal, Conor Kennedy y Travis Kelce.
Su impacto en la cultura pop y el feminismo, redefiniendo el fandom, cambiando las reglas del negocio musical y empoderando a millones de mujeres.
El regalo perfecto para Swifties y para curiosos que quieren entender el mayor fenómeno cultural de nuestros tiempos.
«Taylor Swift no tiene competencia... Es la reina de su propio imperio».",,288,,"January 21st, 2025",https://www.bookpeople.com/book/9780063416659,https://images.booksense.com/images/659/416/9780063416659.jpg,bookpeople
9780194050111,Lets Begin Level 2 Workbook with Online Practice 5th Edition,Nakata,Oxford University Press,De Bolsillo,,,,0,,"June 21st, 2018",https://www.bookpeople.com/book/9780194050111,https://images.booksense.com/images/111/050/9780194050111.jpg,bookpeople
9780194247719,Dominoes: Level 1: 400-Word Vocabularytwenty Thousand Leagues Under the Sea,Jules Verne,Oxford University Press,De Bolsillo,,"Description
Dominoes are perfect for reading practice and language skills development in class or during individual study.
When ship after ship goes down in the Atlantic, Dr Pierre Aronnax and his servant, Conseil, journey from Paris to learn more. What - or who - is attacking these ships?
Aronnax, Conseil, and the Canadian, Ned Land, find the answer to this question when they meet the strange Captain Nemo.
After a long journey under the sea in Nemo's submarine, the
Nautilus
, the doctor and his friends plan to leave for the surface.
But how can they escape?",,56,,"July 18th, 2010",https://www.bookpeople.com/book/9780194247719,https://images.booksense.com/images/719/247/9780194247719.jpg,bookpeople
9780439773751,Bilingual Tales: Caperucita roja / Little Red Riding Hood (Scholastic Bilingual),Luz Orihuela,Scholastic en español,De Bolsillo,,"Description
Una versión bilingüe y divertida del cuento clásico de la Caperucita Roja.
Una versión bilingüe del cuento clásico de la niñita dulce, el lobo feroz y la abuelita enferma, con ilustraciones divertidas.
A bilingual and fun retelling of the classic tale of Red Riding Hood.
A bilingual version of the classic tale of the sweet little girl, the big bad wolf, and the sickly grandma, with fun illustrations.",,24,,"September 1st, 2006",https://www.bookpeople.com/book/9780439773751,https://images.booksense.com/images/751/773/9780439773751.jpg,bookpeople
9780593902165,A Color of His Own with Color Wheel,Leo Lionni,Knopf Books for Young Readers,Board book,,"Description
The colorful chameleon celebrates its 50th anniversary with an interactive board book edition that makes it easier than ever to introduce simple color concepts!
From beloved creator Leo Lionni,
A Color of His Own
is the gentle tale of a chameleon who, in search of his own color, finds a true friend. In honor of the classic story’s milestone anniversary, this board book edition allows readers to change the chameleon’s colors themselves by spinning the built-in color wheel!
Elephants are gray, pigs are pink, and parrots are green. Only the chameleon has no color of his own. He is purple like the heather, yellow like a lemon, even black and orange striped like a tiger! Then one day a chameleon has an idea to remain one color forever by staying on the greenest leaf he can find. But in the autumn, the leaf changes from green to yellow to red . . . and so does the chameleon. When another chameleon suggests they travel together, he learns that companionship is more important than having a color of his own. No matter where he goes with his new friend, they will always be alike.",,30,,"April 29th, 2025",https://www.bookpeople.com/book/9780593902165,https://images.booksense.com/images/165/902/9780593902165.jpg,bookpeople
9781426375392,Little Kids First Nature Guide Birds,Moira Rose Donohue,National Geographic Kids,Book,,"Description
This delightful take-along guide for young children is all about discovering the feathered friends in their neighborhood—and beyond!
In this companion to the best-selling National Geographic Little Kids First Big Books, little explorers get to know a variety of common and not-so-common birds through vibrant photos and easy-to-understand profiles. Young explorers can use this sturdy take-along guide to identify birds by their size, coloring, and even their sound, from the
kee-kee-kee
of a pileated woodpecker to the
gobble-gobble
of a wild turkey. Readers will also learn about the parts of a bird, their nesting habits, and their stages of growth, from egg to bird. Fun games and a glossary will get little bird-watchers up and moving, walking the walk, and squawking the squawk!",,48,,"April 9th, 2024",https://www.bookpeople.com/book/9781426375392,https://images.booksense.com/images/392/375/9781426375392.jpg,bookpeople
9781452182674,"Studio Ghibli My Neighbor Totoro Journal (Ocarina Under the Moon): (Hayao Miyazaki Concept Art Notebook, Gift for Studio Ghibli Fan)",Studio Ghibli (By (photographer)),Chronicle Books,Diary,,"Description
My Neighbor Totoro Journal showcases gorgeous concept art from Hayao Miyazaki's animated film My Neighbor Totoro.
This captivating notebook features full-color artwork on the front and back covers.
Additional spot illustrations from the Studio's beloved film are sprinkled throughout the journal.
• Features 4 full spreads of concept art
• A must for fans of Totoro
• Flexi-bound with a ribbon marker
This paperback journal provides note-taking inspiration for Studio Ghibli and Totoro fans of all ages.
• Perfect for Miyazaki and Studio Ghibli fans, collectors, animation enthusiasts, and fans of Japanese art, stationery, and pop culture
• A wonderful gift for art and design enthusiasts
• Great for those who loved My Neighbor Totoro: A Novel by Tsugiko Kubo and Hayao Miyazaki, The Art of My Neighbor Totoro: A Film by Hayao Miyazaki by Hayao Miyazaki, and My Neighbor Totoro Picture Book by Hayao Miyazaki
My Neighbor Totoro © 1988 Hayao Miyazaki/Studio Ghibli",,0,,"September 10th, 2019",https://www.bookpeople.com/book/9781452182674,https://images.booksense.com/images/674/182/9781452182674.jpg,bookpeople
9781546139409,Oh So Sleepy Head to Toe (Touch and Feel),Scholastic,Cartwheel Books,Board book,,"Description
A sensory touch-and-feel book that is perfect for calming down before bedtime -- featuring adorable animals!
Rub lamb's fuzzy belly, stroke bunny's velvety ears, and give little chick a bedtime kiss as you settle into bed. Gentle, repetitive text will soothe restless little ones and encourage a sweet ''goodnight'' on every page until it's time to be tucked in tight.",,12,,"April 1st, 2025",https://www.bookpeople.com/book/9781546139409,https://images.booksense.com/images/409/139/9781546139409.jpg,bookpeople
9781664340367,Dinosaurs!: Fun Facts! With Stickers!,Lauren Crisp,Tiger Tales,De Bolsillo,,"Description
Explore the world of dinosaurs in this bright and bold board book full of peek-through holes, flaps, and surprises from the
I Can Learn!
series.
Children will delight in exploring the pages, while learning all about dinosaurs in their many shapes and sizes!
Learning is fun with the
I Can Learn!
series where young readers can explore colors, shapes, counting, and many other first concepts in these hands-on books. Manipulating special features such as tactile elements, sound buttons, and flaps is an excellent way for children to reinforce learning and strengthen hand-eye coordination.",,24,,"September 13th, 2022",https://www.bookpeople.com/book/9781664340367,https://images.booksense.com/images/367/340/9781664340367.jpg,bookpeople
