url_detalle,titulo,autor,isbn,precio,descripcion,info_adicional,portada_url
https://www.ellector.com.py/productos/el-duelo-id-bZ3yCn3.html,El Duelo,Gabriel Rolón,9789878220079,140000,"Gabriel Rolón nos invita en El Duelo a transitar el camino de la pérdida, a dialogar acerca de la muerte (la propia, la de los que amamos) sin rodeos. Pero también nos pone cara a cara frente a la falta imprevista de aquello que nos sostiene anclados a la vida. La pérdida de un trabajo, una pareja, un hogar, del reconocimiento de un otro y hasta de la juventud nos empujan al duelo. Y es ahí, en ese soplo en el que el dolor se hace carne y la pena se devora las palabras, donde el autor comparte su reflexión aguda, certera, siempre lúcida.","{""moneda"": ""PYG"", ""formato"": ""Tapa Blanda - Rústica"", ""tapa"": ""Blanda"", ""encuadernacion"": ""Rústica"", ""idioma"": ""Español"", ""editorial"": ""Booket"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""idioma"": ""ESPAÑOL"", ""editorial"": ""BOOKET""}}",https://www.ellector.com.py/product_photos/24b89be1/a6edba2530f399a719cbfc3ccd10ab03.jpg
https://www.ellector.com.py/productos/caperucita-roja-lea-id-ApR7fNp.html,Caperucita Roja - Lea,Martin Moron,9789877182293,80000,"Un bosque tenebroso, la sombra de una bestia acechando y una niña que quiere llegar a la casa de su abuela para compartir una merienda. Una Caperucita Roja valiente e intrépida recorre esta historia sobre el miedo a lo desconocido, el amor a la naturaleza y un mundo cargado de sucesos inesperados.","{""moneda"": ""PYG"", ""formato"": ""Tapa Blanda - Rústica"", ""tapa"": ""Blanda"", ""encuadernacion"": ""Rústica"", ""idioma"": ""Español"", ""editorial"": ""Ediciones Lea"", ""paginas"": ""16"", ""fecha_edicion"": ""01/01/2015"", ""medidas"": """", ""_tabla_adicional"": {""edición"": ""1"", ""fecha_edicion"": ""01/01/2015"", ""tomos"": ""1"", ""paginas"": ""16"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""EDICIONES LEA""}}",https://www.ellector.com.py/product_photos/24b89be1/7fffb7bb1ca0f10d78153291b4a22c81.jpg
https://www.ellector.com.py/productos/hasta-el-proximo-cafe-id-pVNMS5e.html,Hasta El Próximo Café,Toshikazu Kawaguchi,9789506447441,190000,"En Japón se oculta un lugar legendario. Muchos van en su busca, pues creen que allí pueden encontrar las respuestas que necesitan. Tan solo hay que dejarse llevar por el intenso aroma del café, cruzar la puerta del local, sentarse y pedir una taza. Antes de que su bebida se enfríe, los clientes podrán revivir el pasado y revisitar aquel momento en el que tomaron una decisión que les atormenta, en el que callaron cuando querían decir la verdad, en el que se equivocaron. Entre ellos están el profesor Kadokura, que ha descuidado a su familia por el trabajo; Sunao y Mutsuo, afligidos por haber tenido que despedirse de su querido perro; Hikari, arrepentida por no haber aceptado la propuesta de matrimonio de su novio Yoji; y, por último, Michiko, que ha regresado al sitio donde vio a su padre por última vez. Si demuestran ser lo bastante valientes como para mirar al pasado, podrán verlo bajo una luz diferente y vivir el presente con serenidad. ¿Serán capaces de aprovechar la oportunidad?","{""moneda"": ""PYG"", ""formato"": ""Tapa Blanda - Rústica"", ""tapa"": ""Blanda"", ""encuadernacion"": ""Rústica"", ""idioma"": ""Español"", ""editorial"": ""Plaza Janes"", ""paginas"": ""200"", ""fecha_edicion"": ""05/12/2024"", ""medidas"": ""14 X 21"", ""_tabla_adicional"": {""fecha_edicion"": ""05/12/2024"", ""paginas"": ""200"", ""medidas"": ""14 X 21"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""PLAZA JANES""}}",https://www.ellector.com.py/product_photos/24b89be1/fc59b4edb1b30ac46c35ff2a994a5e1a.jpg
https://www.ellector.com.py/productos/aprendo-jugando-con-plim-plim-id-pqrbTj8.html,Aprendo Jugando Con Plim Plim,,9789877364040,65000,Aprendo Jugando Con Plim Plim,"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Altea"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""edición"": ""1"", ""tomos"": ""1"", ""editorial"": ""ALTEA""}}",
https://www.ellector.com.py/productos/arte-en-mandalas-id-X91MCGL.html,Arte En Mandalas,,9789974904613,40000,Arte En Mandalas,"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Latinbooks"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""edición"": ""1"", ""tomos"": ""1"", ""editorial"": ""LATINBOOKS""}}",
https://www.ellector.com.py/productos/las-mujeres-que-aman-demasiado-id-BjKnFvy.html,Las Mujeres Que Aman Demasiado,Robin Norwood,9789877805239,120000,Las Mujeres Que Aman Demasiado,"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Ediciones B"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""idioma"": ""ESPAÑOL"", ""editorial"": ""EDICIONES B""}}",
https://www.ellector.com.py/productos/dog-man-fetch-22-8-id-yGxwte8.html,Dog Man Fetch 22 8,Dav Pilkey,9781338323214,160000,"Li'l Petey gets caught in some family drama in the eighth Dog Man book from worldwide bestselling author and artist Dav Pilkey. Petey the Cat is out of jail, and he has a brand-new lease on life. While Petey's reevaluated what matters most, Li'l Petey is struggling to find the good in the world. Can Petey and Dog Man stop fighting like cats and dogs long enough to put their paws together and work as a team? They need each other now more than ever -- Li'l Petey (and the world) is counting on them! Dav Pilkey's wildly popular Dog Man series appeals to readers of all ages and explores universally positive themes, including empathy, kindness, persistence, and the importance of doing good.","{""moneda"": ""PYG"", ""formato"": ""Tapa Dura"", ""tapa"": ""Dura"", ""encuadernacion"": """", ""idioma"": ""Inglés"", ""editorial"": ""Scholastic"", ""paginas"": ""240"", ""fecha_edicion"": ""10/12/2019"", ""medidas"": ""21,5 X 14,5 CM"", ""_tabla_adicional"": {""edición"": ""1"", ""fecha_edicion"": ""10/12/2019"", ""tomos"": ""1"", ""paginas"": ""240"", ""medidas"": ""21,5 X 14,5 CM"", ""idioma"": ""INGLÉS"", ""editorial"": ""SCHOLASTIC""}}",https://www.ellector.com.py/product_photos/24b89be1/4bae7fd0924c3408b1f29c33c65a2b3d.jpg
https://www.ellector.com.py/productos/el-libro-que-necesitas-leer-para-no-perder-la-cabeza-id-Lw47uOy.html,El Libro Que Necesitas Leer Para No Perder La Cabeza,Philippa Perry,9788408263845,160000,El Libro Que Necesitas Leer Para No Perder La Cabeza,"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Zenith"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""edición"": ""1"", ""editorial"": ""ZENITH""}}",
https://www.ellector.com.py/productos/flashcards-123-id-rAxxily.html,Flashcards 123,,9780545903349,55000,"Scholastic Early Learners: Interactive books for hands-on learning. Perfect for babies, toddlers, preschoolers, kindergarteners, and first graders, too! Flashcards 123 helps children learn their numbers in a bright and interactive way. The set contains 26 flashcards, and comes in a sturdy box for easy storage. One side of each flashcard provides practice in forming each number, while the other side presents a fun visual representation of that number, providing practice with numbers with real objects, and helping build the child's counting skills. Scholastic Early Learners: Interactive books for hands-on learning. Perfect for babies, toddlers, preschoolers, kindergarteners, and first graders, too!","{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Inglés"", ""editorial"": ""Scholastic"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""edición"": ""1"", ""idioma"": ""INGLÉS"", ""editorial"": ""SCHOLASTIC""}}",https://www.ellector.com.py/product_photos/24b89be1/5a0a369534b8ea1326b83a6300f20fb0.jpg
https://www.ellector.com.py/productos/domina-el-arte-de-los-negocios-id-d4DetDL.html,Domina El Arte De Los Negocios,Brian Tracy,9789877353679,175000,Domina El Arte De Los Negocios,"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Aguilar"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""idioma"": ""ESPAÑOL"", ""editorial"": ""AGUILAR""}}",
