url_detalle,titulo,autor,isbn,precio,descripcion,info_adicional,portada_url
https://www.ellector.com.py/productos/the-children-of-august-los-ninos-de-agosto-en-ingles-id-Zwv3hVk.html,The Children Of August - Los Niños De Agosto En Ingles,Veronica Abente,9789998912786,75000,The Children Of August - Los Niños De Agosto En Ingles,"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Del Autor"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""idioma"": ""ESPAÑOL"", ""editorial"": ""DEL AUTOR""}}",
https://www.ellector.com.py/productos/estas-para-mas-id-2o7XH3K.html,Estas Para Mas,Daniela De Lucia,9789500212502,180000,"Te conformas con poco tiempo y dinero, con una amistad que no va más, con un trabajo que no te apasiona, con una pareja sin amor... ¿Por qué seguir viviendo a media máquina? ¡ESTÁS PARA MÁS! Daniela De Lucía, coach certificada con Tony Robbins y Cloé Madanes, con más de 120.000 seguidores en Instagram, te desafía a salir del piloto automático y a encontrar el poder para crear la vida que mereces. SI NO ES AHORA, ¿CUÁNDO?","{""moneda"": ""PYG"", ""formato"": ""Tapa Blanda - Rústica"", ""tapa"": ""Blanda"", ""encuadernacion"": ""Rústica"", ""idioma"": ""Español"", ""editorial"": ""Editorial El Ateneo"", ""paginas"": ""376"", ""fecha_edicion"": ""23/03/2022"", ""medidas"": ""23 X 15 CM"", ""_tabla_adicional"": {""edición"": ""1"", ""fecha_edicion"": ""23/03/2022"", ""tomos"": ""1"", ""paginas"": ""376"", ""medidas"": ""23 X 15 CM"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""EDITORIAL EL ATENEO""}}",https://www.ellector.com.py/product_photos/24b89be1/9625e7ef6d177df0c5b487e9b17ec7b5.jpg
https://www.ellector.com.py/productos/vender-como-cracks-id-Rle5tdj.html,Vender Como Cracks,Victor Kuppers,9788417002558,200000,"La venta es una profesión maravillosa, absolutamente fantástica. Difícil, complicada, con frustraciones, solitaria, pero llena también de alegrías y satisfacciones que compensan sobradamente esa parte menos bonita. Este libro intenta ayudar a motivar, a ilusionar, a disfrutar con el trabajo comercial. Es un ámbito en el que hay dos tipos de profesionales: los cracks y los chusqueros; los que tienen metodología, los que se preparan, los que se preocupan por ayudar a sus clientes, por un lado, y los maleantes, los colocadores y los enchufadores, por otro. He pretendido escribir un libro que sea muy práctico, útil, aplicable, simple, nada complejo y con un poco de humor, y explico sin guardarme nada todas aquellas técnicas y metodologías de venta que he visto que funcionan, que dan resultado. No es un libro teórico ni con filosofadas, es un libro que va al grano, que pretende darte ideas que puedas utilizar inmediatamente. Ideas que están ordenadas fase a fase, paso a paso.","{""moneda"": ""PYG"", ""formato"": ""Tapa Blanda - Rústica"", ""tapa"": ""Blanda"", ""encuadernacion"": ""Rústica"", ""idioma"": ""Español"", ""editorial"": ""Plataforma"", ""paginas"": ""208"", ""fecha_edicion"": ""25/04/2017"", ""medidas"": ""14 X 22 CM"", ""_tabla_adicional"": {""edición"": ""1"", ""fecha_edicion"": ""25/04/2017"", ""tomos"": ""1"", ""paginas"": ""208"", ""medidas"": ""14 X 22 CM"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""PLATAFORMA""}}",https://www.ellector.com.py/product_photos/24b89be1/ab1e51a118082aee5b321991bac4334d.jpg
https://www.ellector.com.py/productos/meditaciones-marco-aurelio-id-Q9mjcrn.html,Meditaciones Marco Aurelio,Marco Aurelio,9788430601035,90000,"A lo largo de la historia, algunos libros han cambiado el mundo. Han transformado la manera en que nos vemos a nosotros mismos y a los demás. Han inspirado el debate, la discordia, la guerra y la revolución. Han iluminado, indignado, provocado y consolado. Han enriquecido vidas, y también las han destruido. Taurus publica las obras de los grandes pensadores, pioneros, radicales y visionarios cuyas ideas sacudieron la civilización y nos impulsaron a ser quienes somos. Las Meditaciones del gran emperador-filósofo romano Marco Aurelio son sencillas aunque profundas obras de filosofía estoica que, a día de hoy, continúan ofreciendo a muchos orientación y consuelo con su elocuencia, sabiduría y humildad.","{""moneda"": ""PYG"", ""formato"": ""Tapa Blanda - Rústica"", ""tapa"": ""Blanda"", ""encuadernacion"": ""Rústica"", ""idioma"": ""Español"", ""editorial"": ""Taurus"", ""paginas"": ""176"", ""fecha_edicion"": ""30/12/2020"", ""medidas"": ""18 X 12,5 CM"", ""_tabla_adicional"": {""edición"": ""1"", ""fecha_edicion"": ""30/12/2020"", ""tomos"": ""1"", ""paginas"": ""176"", ""medidas"": ""18 X 12,5 CM"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""TAURUS""}}",https://www.ellector.com.py/product_photos/24b89be1/73de911aeb2bb0eee2814ee075acf951.jpg
https://www.ellector.com.py/productos/bluey-buenos-momentos-id-QJG6u5K.html,Bluey Buenos Momentos,,9789877364828,65000,¡Disfruta de buenos momentos con BLUEY y BINGO en este divertido libro para colorear!,"{""moneda"": ""PYG"", ""formato"": ""Tapa Blanda - Rústica"", ""tapa"": ""Blanda"", ""encuadernacion"": ""Rústica"", ""idioma"": ""Español"", ""editorial"": ""Altea"", ""paginas"": ""16"", ""fecha_edicion"": ""23/09/2024"", ""medidas"": ""13 X 21"", ""_tabla_adicional"": {""fecha_edicion"": ""23/09/2024"", ""paginas"": ""16"", ""medidas"": ""13 X 21"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""ALTEA""}}",https://www.ellector.com.py/product_photos/24b89be1/1adde4139afe4d9bba656daec1c90174.jpg
https://www.ellector.com.py/productos/pete-the-cat-goes-camping-i-can-read-level-1-id-AyK7SNA.html,Pete The Cat Goes Camping (i Can Read Level 1),James Dean,9780062675293,70000,Pete The Cat Goes Camping (i Can Read Level 1),"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Harper"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""idioma"": ""ESPAÑOL"", ""editorial"": ""HARPER""}}",
https://www.ellector.com.py/productos/encuentra-tu-persona-vitamina-id-NVR6Fad.html,Encuentra Tu Persona Vitamina,Marian Rojas Estapé,9789508523334,180000,"Por la autora del bestseller Cómo hacer que te pasen cosas buenas con 350.000 ejemplares vendidos. ¿Por qué hay personas que nos hacen sufrir tanto y otras que nos generan confianza y cuya sola presencia nos reconforta? ¿Por qué hay gente que tiene tendencia a establecer relaciones complicadas y dolorosas? ¿Amamos como nos amaron? ¿Hay «algo» bioquímico detrás de la confianza, el apego y el amor? ¿Cómo podemos acertar a la hora de elegir pareja? Estamos diseñados para vivir en familia y en sociedad, relacionarnos y querernos. Nuestra felicidad va a depender en gran medida de la capacidad que tengamos para mantener buenas relaciones con aquellos que nos rodean. Muchos, hoy en día, arrastramos heridas emocionales que nos impiden conectar de forma sana con el entorno.Encuentra tu persona vitaminate ayudará a comprender el vínculo con tus padres, tus hijos, tu pareja, tus amigos y tus compañeros de trabajo a la vez que entiendes tu historia emocional. Porque cuando uno se comprende, se siente aliviado. La doctora Marian Rojas Estapé te acerca al apego, a la infancia y al amor desde un punto de vista científico, psicológico y humano, y te habla de una hormona fundamental, la oxitocina. Un libro que te impulsa a encontrar personas vitamina, aquellas que sacan lo mejor de ti, te inspiran, te apoyan y con ello mejoran tu sistema inmune.","{""moneda"": ""PYG"", ""formato"": ""Tapa Blanda - Rústica"", ""tapa"": ""Blanda"", ""encuadernacion"": ""Rústica"", ""idioma"": ""Español"", ""editorial"": ""Planeta"", ""paginas"": ""320"", ""fecha_edicion"": ""01/01/2022"", ""medidas"": ""23 X 15 CM"", ""_tabla_adicional"": {""edición"": ""1"", ""fecha_edicion"": ""01/01/2022"", ""tomos"": ""1"", ""paginas"": ""320"", ""medidas"": ""23 X 15 CM"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""PLANETA""}}",https://www.ellector.com.py/product_photos/24b89be1/bbef9c48c9737f245f5f42490e870bf7.jpg
https://www.ellector.com.py/productos/la-teoria-let-them-la-clave-esta-en-soltar-id-29jatAj.html,La Teoría Let Them. La Clave Está En Soltar,Mel Robbins,9789501209914,180000,La Teoría Let Them. La Clave Está En Soltar,"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Paidos"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""idioma"": ""ESPAÑOL"", ""editorial"": ""PAIDOS""}}",
https://www.ellector.com.py/productos/diario-de-pilar-en-india-id-qKpet7n.html,Diario De Pilar En India,Flavia Lins E Silvia,9789877478037,110000,"Curiosa por los secretos de la meditación, Pilar viaja a la India con Breno y Samba. En Mumbai conocerán a Kamala, una joven actriz de Bollywood que está buscando a su hermano, y junto a ella emprenderán un largo camino de descubrimientos. Pilar y sus amigos visitarán el Taj Mahal, el río Ganges y hasta conocerán al Dalai Lama. Entre clases de yoga y meditación van a participar en una boda india, a maravillarse con las enseñanzas del Buda y a aprender sobre Gandhi. Un nuevo libro de la colección diario de Pilar, para conocer un poco más sobre la India.","{""moneda"": ""PYG"", ""formato"": ""Tapa Blanda - Rústica"", ""tapa"": ""Blanda"", ""encuadernacion"": ""Rústica"", ""idioma"": ""Español"", ""editorial"": ""Vergara Y Rivas"", ""paginas"": ""168"", ""fecha_edicion"": ""01/01/2022"", ""medidas"": """", ""_tabla_adicional"": {""edición"": ""1"", ""fecha_edicion"": ""01/01/2022"", ""tomos"": ""1"", ""paginas"": ""168"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""VERGARA Y RIVAS""}}",https://www.ellector.com.py/product_photos/24b89be1/2549662dddf97f4209152838c880af33.jpg
https://www.ellector.com.py/productos/diario-de-pilar-en-machu-picchu-id-D1mOiYV.html,Diario De Pilar En Machu Picchu,Flavia Lins E Silvia,9789877473063,110000,"¿Dónde se metió Samba, el gato de Pilar? Eso lo que ella y Breno deben averiguar! Sin dudarlo, ambos entran a la hamaca mágica y? la aventura comienza. En lo alto de los montañas del Perú, exploran la misteriosa Machu Pichu, y tratan de evitar que la joven Yma, elegida por el Dios Sol, quede allí para siempre. Mientras conoce las tradiciones y las leyendas de la civilización inca, Pilar, Bremo y Samba viven momentos tan inolvidables como peligrosos","{""moneda"": ""PYG"", ""formato"": ""Tapa Blanda - Rústica"", ""tapa"": ""Blanda"", ""encuadernacion"": ""Rústica"", ""idioma"": ""Español"", ""editorial"": ""Vyr"", ""paginas"": ""168"", ""fecha_edicion"": ""01/07/2018"", ""medidas"": ""5.5 X 0.25 X 7."", ""_tabla_adicional"": {""edición"": ""1"", ""fecha_edicion"": ""01/07/2018"", ""tomos"": ""1"", ""paginas"": ""168"", ""medidas"": ""5.5 X 0.25 X 7."", ""idioma"": ""ESPAÑOL"", ""editorial"": ""VYR""}}",https://www.ellector.com.py/product_photos/24b89be1/63b0a62c48900ab3f66f79996282da70.jpg
