url_detalle,titulo,autor,isbn,precio,descripcion,info_adicional,portada_url
https://www.ellector.com.py/productos/bluey:-cosas-y-cositas-id-NqJ1t83.html,Bluey: Cosas y Cositas,Bluey,9789877365146,60000,Bluey: Cosas y Cositas,"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Altea"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""idioma"": ""ESPAÑOL"", ""editorial"": ""ALTEA""}}",
https://www.ellector.com.py/productos/flashcards-first-words-id-lBDZIBK.html,Flashcards First Words,,9781338161397,55000,"Giant shaped flashcards that introduce first words and help develop pre-reading skills from Scholastic Early Learners! 50 First Words contains twenty-six giant shaped flashcards designed to help children recognize and learn a variety of essential first words in preparation for reading success.One side of the flashcards has a picture, while the other side has the written word. By sharing the flashcards with an adult, children are encouraged to sound out the simple words, developing their awareness of letter sounds, increasing their vocabulary, and promoting their reading skills.With fun, colorful images and clear word labels, children will be introduced to first words from key first-concept topics, including colors, shapes, animals, and vehicles. The flashcards are perfect for little hands to hold, and are shaped to allow clear distinctions for adults and children between the different first-concept topics.Scholastic Early Learners: Interactive books for hands-on learning. Perfect for babies, toddlers, preschoolers, kindergarteners, and first graders, too!","{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Inglés"", ""editorial"": ""Scholastic"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""edición"": ""1"", ""idioma"": ""INGLÉS"", ""editorial"": ""SCHOLASTIC""}}",https://www.ellector.com.py/product_photos/24b89be1/2ea6db1f53fa8affe02d5f0a7dc6c1f8.jpg
https://www.ellector.com.py/productos/mi-nombre-es-emilia-del-valle-id-7dyAiDo.html,Mi Nombre Es Emilia Del Valle,Isabel Allende,9789500771870,210000,Mi Nombre Es Emilia Del Valle,"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Sudamericana"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""idioma"": ""ESPAÑOL"", ""editorial"": ""SUDAMERICANA""}}",
https://www.ellector.com.py/productos/vivir-y-trabajar-con-entusiasmo-vivir-con-alegria-en-una-socieda-d-de-tarados-id-m15jfjy.html,Vivir y Trabajar Con Entusiasmo. Vivir Con Alegría En Una Socieda D De Tarados,Victor Kuppers,9788418285356,200000,Vivir y Trabajar Con Entusiasmo. Vivir Con Alegría En Una Socieda D De Tarados,"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Plataforma"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""idioma"": ""ESPAÑOL"", ""editorial"": ""PLATAFORMA""}}",
https://www.ellector.com.py/productos/la-revolucion-de-la-glucosa-el-metodo-id-pw7Ohj8.html,La Revolucion De La Glucosa El Metodo,,9789871524525,240000,"¿Sufres antojos, fatiga crónica o sospechas que puedes tener adicción al azúcar? ¿Te levantas cansado por la mañana, sintiéndote incapaz de afrontar el día? La mayoría de la población está atrapada en una montaña rusa de subidas y bajadas de glucosa. Este libro te ayudará a liberarte. La glucosa, o azúcar en sangre, entra en nuestro torrente sanguíneo a través de los alimentos ricos en almidón o de los dulces que comemos. La mayoría tiene un exceso de glucosa en el organismo y no lo sabe. En su primer libro, La revolución de la glucosa, Jessie Inchauspé ofrecía un marco revolucionario para comprender el papel que desempeñan el azúcar en sangre y los picos de glucosa en la salud general. Ahora, en La revolución de la glucosa: el Método, nos da una guía de cuatro semanas para aplicar en nuestra vida estrategias sencillas y científicamente probadas para estabilizar el azúcar en sangre. Con 100 recetas y un cuaderno de ejercicios, La revolución de la glucosa: el Método ya es seguido por miles de personas para regular su glucosa, y los resultados son asombrosos.","{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Diana"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""edición"": ""1"", ""tomos"": ""1"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""DIANA""}}",https://www.ellector.com.py/product_photos/24b89be1/c5757f7d8a0bb708a272ef93cc6818ac.jpg
https://www.ellector.com.py/productos/diario-de-pilar-en-china-id-13oouKn.html,Diario De Pilar En China,Flavia Lins E Silvia,9789877474299,110000,"Un giro de la hamaca mágica lleva a Pilar, Breno y al gato Samba al otro lado del mundo, ¡a China! La idea era buscar rastros del padre de Pilar, pero en el viaje conocen a una chica llamada Fang Fang y acaban luchando junto a ella para salvar a su familia y a su ciudad de la furia del Dragón Negro.","{""moneda"": ""PYG"", ""formato"": ""Tapa Blanda - Rústica"", ""tapa"": ""Blanda"", ""encuadernacion"": ""Rústica"", ""idioma"": ""Español"", ""editorial"": ""Vyr"", ""paginas"": ""208"", ""fecha_edicion"": ""01/05/2018"", ""medidas"": """", ""_tabla_adicional"": {""edición"": ""1"", ""fecha_edicion"": ""01/05/2018"", ""tomos"": ""1"", ""paginas"": ""208"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""VYR""}}",https://www.ellector.com.py/product_photos/24b89be1/6f378d194b35c80dd0024683b57dff0f.jpg
https://www.ellector.com.py/productos/diario-de-pilar-en-africa-id-MXXrtpQ.html,Diario De Pilar En Africa,Flavia Lins E Silvia,9789877473711,110000,"El sonido alegre del agogó invita a Pilar, Breno y al gato Samba a subir nuevamente a la hamaca mágica. Esta vez el destino es África , donde conocen a Fummi, la princesa yoruba. Su familia y todo su pueblo acaban de ser capturados por comerciantes esclavos, y juntos intentarán rescatarlos antes de que sea demasiado tarde.","{""moneda"": ""PYG"", ""formato"": ""Tapa Blanda - Rústica"", ""tapa"": ""Blanda"", ""encuadernacion"": ""Rústica"", ""idioma"": ""Español"", ""editorial"": ""Vyr"", ""paginas"": ""200"", ""fecha_edicion"": ""30/06/2018"", ""medidas"": ""5.5 X 0.2 X 7.5"", ""_tabla_adicional"": {""edición"": ""1"", ""fecha_edicion"": ""30/06/2018"", ""tomos"": ""1"", ""paginas"": ""200"", ""medidas"": ""5.5 X 0.2 X 7.5"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""VYR""}}",https://www.ellector.com.py/product_photos/24b89be1/516c9ccfb1c099d97bd3185076e0e3bd.jpg
https://www.ellector.com.py/productos/divertidos-perritos-libro-para-colorear-id-mLaMUMr.html,Divertidos Perritos Libro Para Colorear,,9789974904583,40000,Esta colección invita a los jóvenes y no tan jóvenes a redescubrir el placer de colorear. En estas páginas encontrarás horas de entretenimiento y muchas oportunidades de desatar tu creatividad. Para entretenerse pintando,"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Latinbooks"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""edición"": ""1"", ""tomos"": ""1"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""LATINBOOKS""}}",https://www.ellector.com.py/product_photos/24b89be1/9ee4a11a12967a5342f29f87818f2d1b.jpg
https://www.ellector.com.py/productos/messi-crack-id-mMabfj7.html,Messi Crack,Simon Mugford,9788419743237,90000,"Conocé cómo fue su infancia en Rosario y los primeros pasos en el fútbol local, el ascenso fenomenal de su carrera en el Barça, donde se consagró como figura y leyenda, y el sorprendente pase al PSG. Por su talento inigualable y su extraordinario rendimiento, conquistó los títulos más importantes de la historia del fútbol y obtuvo los premios más grandes, entre ellos el Balón de Oro en siete oportunidades. Y aun así, continuó trabajando hasta alcanzar su mayor sueño: ¡ser campeón del mundo con la selección argentina!","{""moneda"": ""PYG"", ""formato"": ""Tapa Blanda - Rústica"", ""tapa"": ""Blanda"", ""encuadernacion"": ""Rústica"", ""idioma"": ""Español"", ""editorial"": ""Rocaeditorial"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""edición"": ""1"", ""tomos"": ""1"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""ROCAEDITORIAL""}}",https://www.ellector.com.py/product_photos/24b89be1/197cd2a628722b90527fdacb99623c1c.jpg
https://www.ellector.com.py/productos/el-principito-tapa-azul-blando-id-ZxKLIGe.html,El Principito Tapa Azul Blando,,9789877979015,100000,El Principito Tapa Azul Blando,"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""El Gato De Hojalata"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""idioma"": ""ESPAÑOL"", ""editorial"": ""EL GATO DE HOJALATA""}}",
https://www.ellector.com.py/productos/padre-rico-padre-pobre-actualizada-id-NwbOSDx.html,Padre Rico Padre Pobre Actualizada,Robert Kiyosaki,9789877256178,120000,"Qué les enseñan los ricos a sus hijos acerca del dinero, ¡que los pobres y la clase media no! Edición actualizada para el mundo de hoy con sesiones de estudio en cada capítulo. El estudio del libro es parte de la filosofía de Rich leer, discutir, estudiar... y discutir de nuevo. Esta edición aniversario incluye nueve sesiones de estudio para usar como guías conforme lees, relees, discutres y estudias este libro con tus amigos y familiares. Derriba el mito de que es necesario tener un ingreso elevado para hacerse rico, especialmente en un mundo donde la tecnología, los robots y la economía global están cambiando las reglas del juego. Enseña por qué la adquisición y la construcción de activos puede ser mucho más importante para el futuro que un gran cheque de pago, así como las ventajas fiscales que los inversionistas y los dueños de negocios disfrutan. Desafía la creencia de que una casa es un activo, como miles de personas aprendieron lamentablemente cuando la burbuja inmobiliaria colapsó. Nos recuerda por qué no podemos contar con el sistema escolar para enseñar a los jóvenes sobre el dinero, y por qué esta habilidad en la vida hoy es más crucial que nunca. Explica qué enseñar a los hijos acerca del dinero para que puedan enfrentar los retos y oportunidades del mundo moderno y disfrutar de la vida millonaria que merecen. «La razón principal por la cual las personas luchas financieramente es porque han pasado años en los colegios, pero no aprendieron nada acerca del dinero. El resultado es que la gente aprende a trabajar por dinero...pero nunca aprende a tener dinero trabajando para ellos.» Robert T. Kiyosaki Robert T. Kiyosaki transformó radicalmente la forma en la que millones de personas alrededor del mundo perciben el dinero. Con perspectivas que contradicen el conocimiento convencional, Kiyosaki se ha ganado una gran reputación por su irreverencia, claridad y valor para expresar sus ideas. Es reconocido alrededor del mundo","{""moneda"": ""PYG"", ""formato"": ""Tapa Blanda - Rústica"", ""tapa"": ""Blanda"", ""encuadernacion"": ""Rústica"", ""idioma"": ""Español"", ""editorial"": ""Debolsillo"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""idioma"": ""ESPAÑOL"", ""editorial"": ""DEBOLSILLO""}}",https://www.ellector.com.py/product_photos/24b89be1/c8805bd3d3ff6952fd2dfcdb30661af8.jpg
https://www.ellector.com.py/productos/mandalas-el-principito-para-colorear-id-VB2lsqg.html,Mandalas El Principito Para Colorear,,9789878203881,25000,Mandalas El Principito Para Colorear,"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""El Gato De Hojalata"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""edición"": ""1"", ""editorial"": ""EL GATO DE HOJALATA""}}",
