query_raw,isbn_archivo,titulo_archivo,isbn_bookpeople,titulo_bookpeople,autor_bookpeople,precio_bookpeople,moneda_bookpeople,url_bookpeople,imagen_bookpeople,paginas_bookpeople,encuadernacion_bookpeople,editorial_bookpeople,fecha_publicacion_bookpeople,fecha_publicacion_iso_bookpeople,descripcion_bookpeople,acerca_autor_bookpeople,descripcion_raw_html_bookpeople,isbn_match,titulo_match_estricto,titulo_match_relajado,similitud_titulo,motivo_seleccion
9780449813379,9780449813379,,9780449813379,Six Dots: A Story of Young Louis Braille,Jen Bryant,19.99,USD,https://www.bookpeople.com/book/9780449813379,https://images.booksense.com/images/379/813/9780449813379.jpg,40,Hardcover,Knopf Books for Young Readers,"September 6th, 2016",2016-09-06,"Description
An inspiring picture-book biography of Louis Braille—a blind boy so determined to read that he invented his own alphabet.
**Winner of a Schneider Family Book Award!**
Louis Braille was just five years old when he lost his sight. He was a clever boy, determined to live like everyone else, and what he wanted more than anything was to be able to read.
Even at the school for the blind in Paris, there were no books for him.
And so he invented his own alphabet—a whole new system for writing that could be read by touch. A system so ingenious that it is still used by the blind community today.
Award-winning writer Jen Bryant tells Braille’s inspiring story with a lively and accessible text, filled with the sounds, the smells, and the touch of Louis’s world. Boris Kulikov’s inspired paintings help readers to understand what Louis lost, and what he was determined to gain back through books.
An author’s note and additional resources at the end of the book complement the simple story and offer more information for parents and teachers.
Praise for
Six Dots:
""An inspiring look at a child inventor whose drive and intelligence changed to world—for the blind and sighted alike.""—
Kirkus Reviews
""Even in a crowded field, Bryant’s tightly focused work, cast in the fictionalized voice of Braille himself, is particularly distinguished.""—
Bulletin,
starred review
""This picture book biography strikes a perfect balance between the seriousness of Braille’s life and the exuberance he projected out into the world."" —
School Library Journal,
starred review","About the Author
Jen Bryant has published poetry, biographies, picture books, and fiction for young readers. Her picture-book-biography collaborations with Melissa Sweet—
A River of Words: The Story of William Carlos Williams,
The Right Word: Roget and His Thesaurus,
and
A Splash of Red: The Life and Art of Horace Pippin
—have all won multiple awards. Jen lives with her family in southeastern Pennsylvania. You can read more about her at JenBryant.com.
Boris Kulikov graduated from the Institute of Theatre, Music and Cinema in St. Petersburg, Russia. Since 1997 he’s been living and working as an illustrator in Brooklyn, New York. His many acclaimed books include
Papa’s Mechanical Fish
by Candace Fleming, a
School Library Journal
Best Book of the Year, and the Max books (
Max’s Words, Max’s Castle, Max’s Dragon, Max’s Math
) by Kate Banks. You can find him at BorisKulikov.com.","<div class=""product-details__desc""><h2 class=""product-details__heading"">Description</h2>
<p><strong>An inspiring picture-book biography of Louis Braille—a blind boy so determined to read that he invented his own alphabet.<br/></strong><br/><strong>**Winner of a Schneider Family Book Award!**</strong><br/>  <br/> Louis Braille was just five years old when he lost his sight. He was a clever boy, determined to live like everyone else, and what he wanted more than anything was to be able to read. <br/>  <br/> Even at the school for the blind in Paris, there were no books for him.<br/>  <br/> And so he invented his own alphabet—a whole new system for writing that could be read by touch. A system so ingenious that it is still used by the blind community today.<br/>  <br/> Award-winning writer Jen Bryant tells Braille’s inspiring story with a lively and accessible text, filled with the sounds, the smells, and the touch of Louis’s world. Boris Kulikov’s inspired paintings help readers to understand what Louis lost, and what he was determined to gain back through books.<br/>  <br/> An author’s note and additional resources at the end of the book complement the simple story and offer more information for parents and teachers. <br/><br/><strong>Praise for <em>Six Dots: </em></strong><br/>""An inspiring look at a child inventor whose drive and intelligence changed to world—for the blind and sighted alike.""—<em>Kirkus Reviews</em><br/><br/>""Even in a crowded field, Bryant’s tightly focused work, cast in the fictionalized voice of Braille himself, is particularly distinguished.""—<em>Bulletin,</em> starred review<br/><br/>""This picture book biography strikes a perfect balance between the seriousness of Braille’s life and the exuberance he projected out into the world."" — <em>School Library Journal,</em> starred review</p>
</div>",True,False,False,0.0,"ISBN exacto, URL directa"
9781339042206,9781339042206,,9781339042206,"With All My Heart, I Love You",Caroline Jayne Church,8.99,USD,https://www.bookpeople.com/book/9781339042206,https://images.booksense.com/images/206/042/9781339042206.jpg,12,Board book,Cartwheel Books,"December 26th, 2023",2023-12-26,"Description
A joyful book about family that's chock full of love!
Baby jumps, baby rolls; baby wiggles and baby jiggles.... and when we cuddle, just us two, with all my heart, ""I love you!""
A perfect gift for baby showers, birthdays, holidays, and all year round, this sweet board book is a must-have for every little one!","About the Author
Caroline Jayne Church was a bestselling author and illustrator. Some of her bestselling titles include I Love You Through and Through by Bernadette Rossetti-Shustak, How Do I Love You? by Marion Dane Bauer, You Are My Sunshine by Jimmie Davis, and Good Night, I Love You.","<div class=""product-details__desc""><h2 class=""product-details__heading"">Description</h2>
<p>A joyful book about family that's chock full of love!
</p>
<p>Baby jumps, baby rolls; baby wiggles and baby jiggles.... and when we cuddle, just us two, with all my heart, ""I love you!""</p>
<p>A perfect gift for baby showers, birthdays, holidays, and all year round, this sweet board book is a must-have for every little one!</p>
</div>",True,False,False,0.0,"ISBN exacto, URL directa"
9781338878882,9781338878882,,9781338878882,Shake Look Touch: Scholastic Early Learners (Touch and Explore),Scholastic,12.99,USD,https://www.bookpeople.com/book/9781338878882,https://images.booksense.com/images/882/878/9781338878882.jpg,8,Board book,Cartwheel Books,"December 6th, 2022",2022-12-06,"Description
Scholastic Early Learners: An interactive cloth book ideal for early learning and motor skills development. Perfect for babies!
Shake Look Touch is a novelty cloth book complete with a rattle, teether, mirror, touches, and a backboard. Includes an easy-carry handle and bright artwork.
Ideal for early literacy and for infants and toddlers developing their motor skills!
Scholastic Early Learners: Interactive books for hands-on learning. Perfect for babies, toddlers, preschoolers, kindergartners, and first graders, too!","About the Author
Scholastic Inc. is a global publishing and education company whose mission is to encourage the intellectual and personal growth of all children, beginning with literacy.","<div class=""product-details__desc""><h2 class=""product-details__heading"">Description</h2>
<p>Scholastic Early Learners: An interactive cloth book ideal for early learning and motor skills development. Perfect for babies!
</p>
<p>Shake Look Touch is a novelty cloth book complete with a rattle, teether, mirror, touches, and a backboard. Includes an easy-carry handle and bright artwork.</p>
<p>Ideal for early literacy and for infants and toddlers developing their motor skills!</p>
<p>Scholastic Early Learners: Interactive books for hands-on learning. Perfect for babies, toddlers, preschoolers, kindergartners, and first graders, too!</p>
</div>",True,False,False,0.0,"ISBN exacto, URL directa"
9780194233965,9780194233965,,9780194233965,Oxford Bookworms Factfiles: Nelson Mandela: Level 4: 1400-Word Vocabulary (Oxford Bookworms Library Factfiles: Stage 4),Rowena Akinyemi,11.0,USD,https://www.bookpeople.com/book/9780194233965,https://images.booksense.com/images/965/233/9780194233965.jpg,96,Paperback,Oxford University Press,"May 25th, 2008",2008-05-25,"Description
Features
topics
such as environmental issues, historical facts, and culture.
Full-color
photographs, introductions, glossaries, and exercises enhance student reading and learning.
Audio
versions of selected titles provide great models of intonation and pronunciation of difficult words.",,"<div class=""product-details__desc""><h2 class=""product-details__heading"">Description</h2>
<p>Features <strong>topics</strong> such as environmental issues, historical facts, and culture.
</p>
<p><strong>Full-color </strong>photographs, introductions, glossaries, and exercises enhance student reading and learning.
</p>
<p><strong>Audio</strong> versions of selected titles provide great models of intonation and pronunciation of difficult words.</p>
</div>",True,False,False,0.0,"ISBN exacto, URL directa"
9780194643887,9780194643887,,9780194643887,Oxford Read and Discover: Level 3: 600-Word Vocabularyfree Time Around the World Activity Book,,5.31,USD,https://www.bookpeople.com/book/9780194643887,https://images.booksense.com/images/887/643/9780194643887.jpg,16,Paperback,Oxford University Press,"May 15th, 2010",2010-05-15,,,,True,False,False,0.0,"ISBN exacto, URL directa"
9780679729655,9780679729655,,9780679729655,A Tale of Two Cities (Vintage Classics),Charles Dickens,12.0,USD,https://www.bookpeople.com/book/9780679729655,https://images.booksense.com/images/655/729/9780679729655.jpg,400,Paperback,Vintage,"July 14th, 1990",1990-07-14,"Description
Set against the backdrop of the French Revolution,
A Tale of Two Cities
is one of Charles Dickens’s most popular and dramatic stories.
It begins on a muddy English road in an atmosphere charged with mystery and it ends in the Paris of the Revolution with one of the most famous acts of self-sacrifice in literature. In between lies one of Dickens’s most exciting books—a historical novel that, generation after generation, has given readers access to the profound human dramas that lie behind cataclysmic social and political events. Famous for its vivid characters, including the courageous French nobleman Charles Darnay, the vengeful revolutionary Madame Defarge, and cynical Englishman Sydney Carton, who redeems his ill-spent life in a climactic moment at the guillotine (“It is a far, far better thing that I do, than I have ever done”), the novel is also a powerful study of crowd psychology and the dark emotions aroused by the Revolution, illuminated by Dickens’s lively comedy.
With an Introduction by Simon Schama","About the Author
Charles Dickens
(1812-1870) was born in Portsmouth, England, and spent most of his life in London. When he was twelve, his father was sent to debtor’s prison and he was forced to work in a boot polish factory, an experience that marked him for life. He became a passionate advocate of social reform and the most popular writer of the Victorian era.","<div class=""product-details__desc""><h2 class=""product-details__heading"">Description</h2>
<p>Set against the backdrop of the French Revolution, <em>A Tale of Two Cities </em>is one of Charles Dickens’s most popular and dramatic stories.<br/><br/>It begins on a muddy English road in an atmosphere charged with mystery and it ends in the Paris of the Revolution with one of the most famous acts of self-sacrifice in literature. In between lies one of Dickens’s most exciting books—a historical novel that, generation after generation, has given readers access to the profound human dramas that lie behind cataclysmic social and political events. Famous for its vivid characters, including the courageous French nobleman Charles Darnay, the vengeful revolutionary Madame Defarge, and cynical Englishman Sydney Carton, who redeems his ill-spent life in a climactic moment at the guillotine (“It is a far, far better thing that I do, than I have ever done”), the novel is also a powerful study of crowd psychology and the dark emotions aroused by the Revolution, illuminated by Dickens’s lively comedy.<br/><br/>With an Introduction by Simon Schama</p>
</div>",True,False,False,0.0,"ISBN exacto, URL directa"
9780545800723,9780545800723,,9780545800723,Class Dismissed,Allan Woodrow,6.99,USD,https://www.bookpeople.com/book/9780545800723,https://images.booksense.com/images/723/800/9780545800723.jpg,272,Paperback,Scholastic Paperbacks,"June 27th, 2017",2017-06-27,"Description
Class Dismissed is a wickedly fun story, perfect for readers of Gordon Korman, Jeff Kinney, and Barbara Robinson!
Class 507 is the worst class Ms. Bryce has ever taught. And she would know -- she's been teaching forever. They are so terrible that when a science experiment goes disastrously wrong (again), Ms. Bryce has had it and quits in the middle of the lesson. But through a mix-up, the school office never finds out.
Which means ... Class 507 is teacher-free!
The class figures if they don't tell anyone, it'll be one big holiday. Kyle and his friends can play games all day. Samantha decides she'll read magazines and give everyone (much needed) fashion advice. Adam can doodle everywhere without getting in trouble. Eric will be able to write stories with no one bothering him. And Maggie ... well, as the smartest kid in the class she has an ambitious plan for this epic opportunity.
But can Class 507 keep the principal, the rest of the students, and their parents from finding out ... or will the greatest school year ever turn into the worst disaster in school history?","About the Author
Allan Woodrow is the author of Unschooled, Class Dismissed, and The Pet War, as well as other books for young readers, written under secret names. His writing also appears in the Scholastic anthology Lucky Dog: Twelve Tales of Rescued Dogs. Allan currently lives near Chicago with his family. For more about Allan and his books, visit him online at www.allanwoodrow.com.","<div class=""product-details__desc""><h2 class=""product-details__heading"">Description</h2>
<p>Class Dismissed is a wickedly fun story, perfect for readers of Gordon Korman, Jeff Kinney, and Barbara Robinson!
</p>
<p>Class 507 is the worst class Ms. Bryce has ever taught. And she would know -- she's been teaching forever. They are so terrible that when a science experiment goes disastrously wrong (again), Ms. Bryce has had it and quits in the middle of the lesson. But through a mix-up, the school office never finds out.</p>
<p>Which means ... Class 507 is teacher-free!</p>
<p>The class figures if they don't tell anyone, it'll be one big holiday. Kyle and his friends can play games all day. Samantha decides she'll read magazines and give everyone (much needed) fashion advice. Adam can doodle everywhere without getting in trouble. Eric will be able to write stories with no one bothering him. And Maggie ... well, as the smartest kid in the class she has an ambitious plan for this epic opportunity.</p>
<p>But can Class 507 keep the principal, the rest of the students, and their parents from finding out ... or will the greatest school year ever turn into the worst disaster in school history?</p>
</div>",True,False,False,0.0,"ISBN exacto, URL directa"
