ISBN,TITULO,AUTOR,EDITORIAL,ENCUADERNACION,CATEGORIA,SINOPSIS,IDIOMA,PAGINAS,DIMENSIONES,FECHA PUBLICACION,URL,URL PORTADA,SITE
9780061702235,Mittens at School (My First I Can Read),Lola M. Schaefer,HarperCollins,De Bolsillo,,"Description
Mittens the sweet little kitten makes trouble when Nick brings him to school for show-and-tell
. Just right for little ones getting ready to go to school for the first time or for a new school year!
At the math table, Mittens pushes the counting beads until they crash to the floor. On the piano, Mittens runs across the keys until the piano lid slams down. Mittens even tries to look at a book, until it falls from the bookshelf! Mittens is finally happy when he gets to meet the other students in Nicks class.
This My First I Can Read Book is perfect for shared reading with toddlers and very young children. Basic language, word repetition, and whimsical illustrations make this book just right for the emergent reader.",,32,,"June 26th, 2012",https://www.bookpeople.com/book/9780061702235,https://images.booksense.com/images/235/702/9780061702235.jpg,bookpeople
9780061853838,Marley: Marley's Big Adventure (I Can Read Level 2),John Grogan,HarperCollins,De Bolsillo,,,,32,,"August 25th, 2009",https://www.bookpeople.com/book/9780061853838,https://images.booksense.com/images/838/853/9780061853838.jpg,bookpeople
9780061935046,Biscuit in the Garden: A Springtime Book For Kids (My First I Can Read),Alyssa Satin Capucilli,HarperCollins,De Bolsillo,,"Description
For fans of Clifford and Spot, welcome everybody’s favorite little yellow puppy, Biscuit, in an I Can Read adventure!
Biscuit is excited to explore the garden. From the prettiest flowers to the smallest bugs, there's so much to see. And the little puppy even finds his own special way to add to the garden's bounty!
Biscuit in the Garden
, a My First I Can Read book, is carefully crafted using basic language, word repetition, sight words, and sweet illustrations—which means it's perfect for shared reading with emergent readers. Books at this level feature basic language, word repetition, and whimsical illustrations, ideal for sharing with emergent readers. The active, engaging stories have appealing plots and lovable characters, encouraging children to continue their reading journey.",,32,,"February 19th, 2013",https://www.bookpeople.com/book/9780061935046,https://images.booksense.com/images/046/935/9780061935046.jpg,bookpeople
9780061935060,Biscuit Loves the Library (My First I Can Read),Alyssa Satin Capucilli,HarperCollins,De Bolsillo,,"Description
For fans of Clifford and Spot, welcome everybodys favorite little yellow puppy, Biscuit, in an I Can Read adventure!
Woof, woof! Its a very special day at the library, Biscuit!
It's Read to a Pet Day at the library! There are so many fun things to see and do! Biscuit plays with story-time puppets, visits with friends, and listens to recorded books. Before he goes, a librarian helps him find the activity that he loves most of all. This joyful story will help cultivate a love of books and libraries in children who are learning to read.
Biscuit Loves the Library
, a My First I Can Read book, is carefully crafted using basic language, word repetition, sight words, and sweet illustrationswhich means it's perfect for shared reading with emergent readers and children who love the library.",,32,,"February 18th, 2014",https://www.bookpeople.com/book/9780061935060,https://images.booksense.com/images/060/935/9780061935060.jpg,bookpeople
9780062236937,Biscuit Goes Camping (My First I Can Read),Alyssa Satin Capucilli,HarperCollins,De Bolsillo,,"Description
For fans of Clifford and Spot, welcome everybodys favorite little yellow puppy, Biscuit, in an I Can Read adventure!
Woof, woof! This way, Biscuit! Its time to go camping.
Join Biscuit in the great outdoors. Biscuit can't wait to go camping! From tents and flashlights to frogs and fireflies, there are so many new things to discover when you're sleeping outdoors. But are those rain clouds in the sky? How will Biscuit go camping now?
Biscuit Goes Camping
, a My First I Can Read book, is carefully crafted using basic language, word repetition, sight words, and sweet illustrationswhich means it's perfect for shared reading with emergent readers.",,32,,"April 28th, 2015",https://www.bookpeople.com/book/9780062236937,https://images.booksense.com/images/937/236/9780062236937.jpg,bookpeople
9780062279286,Flower Girls: A Story of Sisters,Jacqueline Preiss Weitzman,HarperCollins,Tapa Dura,,"Description
From magnetic sister duo
New York Times
bestselling Fancy Nancy illustrator Robin Preiss Glasser and author Jacqueline Preiss Weitzman comes an endearing picture book about sisters, the gardens they nurture, and the people they’ll grow into.
Everything blooms in its own time.
Lily’s garden is perfect and precise, while her sister Poppy’s garden is eccentric and wild. Now that their youngest sister, Daisy, is old enough to have a garden of her own, the question is what will this flower girl choose to plant, and will her sisters stand back and let her bloom, or will they get in the way in the name of being helpful?
From the talented sister duo behind
Gloria's Promise
and
You Can't Take a Balloon into the Metropolitan Museum
, writer Jacqueline Preiss Weitzman and bestselling
Fancy Nancy
illustrator Robin Preiss Glasser bring us a tale of the bonds of sisterhood and the flourishing roots of individuality.",,32,,"May 20th, 2025",https://www.bookpeople.com/book/9780062279286,https://images.booksense.com/images/286/279/9780062279286.jpg,bookpeople
9780062404213,Pete the Cat: Sir Pete the Brave (My First I Can Read),James Dean,HarperCollins,De Bolsillo,,"Description
New York Times
bestselling author and artist James Dean brings readers a new story about the most gallant cat around—Pete! This time Pete is a knight on an adventure to save a pal in
Pete the Cat: Sir Pete the Brave
.
When Lady Callie, the most awesome harpist in all the land, goes missing, it’s up to Sir Pete to save her. But when
he
ends up trapped in a dragon’s lair, Lady Callie might have to do the saving.
Pete the Cat: Sir Pete the Brave
is a My First I Can Read book, which means it’s perfect for shared reading with a child.",,32,,"June 28th, 2016",https://www.bookpeople.com/book/9780062404213,https://images.booksense.com/images/213/404/9780062404213.jpg,bookpeople
9780062404268,Pete the Cat: Snow Daze: A Winter and Holiday Book for Kids (My First I Can Read),James Dean,HarperCollins,De Bolsillo,,"Description
New York Times
bestselling author and artist James Dean brings readers along for a fun, surprising, snowy adventure with Pete the Cat!
In
Pete the Cat: Snow Daze
, school is canceled, and Pete cannot wait to play in the snow with all his friends. Imagine a day filled with snowball fights, hot chocolate, snowcats, and more. But when the next day and the day after that are all snow days, Pete comes to a sudden realization—it
is
possible to have too many snow days.
Pete the Cat: Snow Daze
is a My First I Can Read book, which means it’s perfect for shared reading with a child.
Perfect for holiday storytime and family reading
Filled with joy, wonder, and the spirit of the season
A delightful Christmas gift for readers everywhere",,32,,"October 4th, 2016",https://www.bookpeople.com/book/9780062404268,https://images.booksense.com/images/268/404/9780062404268.jpg,bookpeople
9780062404282,Pete the Cat and the Surprise Teacher (My First I Can Read),James Dean,HarperCollins,De Bolsillo,,"Description
Everyone, even teachers, can learn something new at school in this Pete the Cat I Can Read adventure from
New York Times
bestselling author-illustrator, James Dean.
When Pete goes to school, he finds out his teacher is out sick and the substitute teacher is . . . his mom! It’s up to Pete to teach the teacher what school is all about.
Beginning readers will enjoy this story about Pete and his mom working together to make the most awesome teaching team ever!
Pete the Cat and the Surprise Teacher
is a My First I Can Read book, which means it’s perfect for shared reading with a child.",,32,,"January 3rd, 2017",https://www.bookpeople.com/book/9780062404282,https://images.booksense.com/images/282/404/9780062404282.jpg,bookpeople
9780062430670,Paddington and the Magic Trick (I Can Read Level 1),Michael Bond,HarperCollins,De Bolsillo,,"Description
Paddington Bear has delighted readers of all ages for almost 60 years! Now part of the I Can Read line, Michael Bond’s classic character will charm beginning readers with his unique brand of magic.
Paddington is delighted to discover that the Browns are throwing him a birthday party. But when the magic trick he performs goes awry, Paddington needs something more than a tap of his wand to set things straight.
Paddington and the Magic Trick
is a Level One I Can Read book, which means it’s perfect for children learning to sound out words and sentences.",,32,,"May 24th, 2016",https://www.bookpeople.com/book/9780062430670,https://images.booksense.com/images/670/430/9780062430670.jpg,bookpeople
