ISBN,TITULO,AUTOR,EDITORIAL,ENCUADERNACION,CATEGORIA,SINOPSIS,IDIOMA,PAGINAS,DIMENSIONES,FECHA PUBLICACION,URL,URL PORTADA,SITE
9788420456720,El campamento antibalones / The Anti-Soccer Camp (Alexia Superfutbolista #2),Alexia Putellas,Alfaguara Infantil,Tapa Dura,,"Description
La nueva serie de ALEXIA PUTELLAS, jugadora profesional de fútbol.
¡Para las superfutbolistas del futuro!
Alexia sueña con ser futbolista profesional.
Y, para cumplir su sueño, ¡juega al fútbol a todas horas! Pero, cuando ella y sus amigos llegan al campamento de verano al que los han apuntado sus padres, descubren que allí está prohibido. ¿Será este el peor verano de Alexia?
Sin embargo, Alexia es capaz de montar un equipo de fútbol en cualquier lado… ¡aunque sea a escondidas! Con la ayuda de sus amigos, hará lo imposible para conseguirlo: escaparse por la noche, enseñar a los demás a jugar... Todo por hacer lo que más les gusta: ¡jugar al fútbol!
ENGLISH DESCRIPTION
A new series by ALEXIA PUTELLAS, captain of F.C. Barcelona and player on Spain’s national team!
For the super soccer cracks of the future!
Alexia dreams of being a professional soccer player.
And in order to fulfill her dream, she plays soccer at all hours of the day! But when she and her friends arrive at the summer camp where their parents have signed them up, they soon find out that soccer is not practiced there, in fact, it is forbidden! Will this be Alexia's worst summer ever?
Luckily, Alexia can set up a soccer team anywhere ... even secretly! With the help of her friends, she will do the impossible to achieve it: escape at night, teach others to play ... And all of it in order to do what they like most: to play soccer!",,144,,"March 22nd, 2022",https://www.bookpeople.com/book/9788420456720,https://images.booksense.com/images/720/456/9788420456720.jpg,bookpeople
9788427217843,Isabel y Nube / Isabel and Cloud (Academia Unicornio #4),Julie Sykes,Molino,Tapa Dura,,"Description
Entra en la Academia Unicornio...
¡donde todo es mágico!
A Isabel le encanta cabalgar sobre Nube por los terrenos de la   Academia Unicornio y se muere de ganas de conocer el poder mágico de su mejor   amigo. Lo que no se imaginan Isabel y Nube es que les espera una gran   aventura en la que tendrán que aprender a confiar la una en el otro: alguien   ha lanzado un maleficio sobre el lago mágico de la Academia y depende de   ellos dos salvar el colegio...
ENGLISH DESCRIPTION
What if your best friend was a unicorn? Chapter   book readers are flocking to this magical series, where everyone is paired   with their very own unicorn!
Imagine a school where you meet your own unicorn and have amazing   adventures together! That's what happens for the girls at Unicorn Academy on   beautiful Unicorn Island.
Isabel and Cloud are finding it hard to get along. Isabel is adventurous   and Cloud is more cautious and (Isabel thinks) dull. But when they go off on   a thrilling adventure along the coast of Unicorn Island, the two become best   friends in the face of terrible danger!
The Unicorn Academy series is filled with special friendships! Which   adventure will you read next? Be sure to read all the books in this magical   series!",,112,,"May 15th, 2020",https://www.bookpeople.com/book/9788427217843,https://images.booksense.com/images/843/217/9788427217843.jpg,bookpeople
9788427224926,El rescate de la dragona del sol / Dragon Masters: Saving the Sun Dragon (Escuela de dragones #2),Tracey West,Molino,Tapa Dura,,"Description
¿TE APUNTAS A LA ESCUELA DE DRAGONES?
Drake y sus amigos Ana, Rori y Bo entrenan dragones para el rey. Cuando Kepri, la dragona de Ana, enferma, deberán trabajar todos juntos para salvarla. ¿Fue la magia oscura lo que la hizo enfermar? ¿Tiene Lombriz un nuevo poder secreto que podría ayudarla? Los maestros de dragones están a punto de averiguarlo.
En esta serie encontrarás:
-Historias dirigidas a lectores que empiezan a leer de manera independiente.
-Textos sencillos, contenidos interesantes, tramas ágiles e ilustraciones en todas las páginas.
-Narraciones ideales para estimular la confianza y la seguridad en sí mismos de los nuevos lectores.
ENGLISH DESCRIPTION
The New York Times
bestselling Dragon Masters series is ""How to Train Your Dragon"" meets the Dragon Slayers' Academy, and it's perfect for newly independent readers!
Pick a book. Grow a reader.
This series of chapter books which is aimed at newly independent readers. With easy-to-read text, high-interest content, fast-paced plots, and illustrations on every page, these books will boost reading confidence and stamina.
DRAGON MASTERS has it all! Dragons, a Dragon Stone, a king, a wizard, and magic!
In the second book in this fully illustrated series, Drake and the other three Dragon Masters (Ana, Rori, and Bo) continue their training. But Ana's dragon, Kepri, is sick. The wizard tries to make her feel better, but his potions are not working. Drake's dragon, Worm, must use his special powers to take the Dragon Masters across the world in search of a cure.
What made Kepri sick? Will the Dragon Masters be able to save her? And what dangers will they face along the way?",,96,,"January 24th, 2023",https://www.bookpeople.com/book/9788427224926,https://images.booksense.com/images/926/224/9788427224926.jpg,bookpeople
9788427225923,"Cuentos de perros, gatos y otros animales con olfato / Animal Stories",Enid Blyton,Molino,Tapa Dura,,"Description
Una extraordinaria colección de historias protagonizadas por animales de la mano de la narradora más querida del mundo, Enid Blyton.
Una fantástica colección de quince historias sobre animales de todas las formas y tamaños. Desde los cachorros domésticos hasta los animales silvestres, pasando por las aves de jardín y las ranas que habitan en las charcas, Enid Blyton era una ferviente amante de todos ellos. Los lectores que compartan su afición adorarán estos maravillosos cuentos acerca de nuestros amigos peludos... ¡y también escamosos, emplumados o aleteantes!
Estas preciosas historias son ideales para quienes empiezan a adquirir confianza en la lectura y tienen la longitud perfecta para leerlas en voz alta en el aula o antes de dormir.
ENGLISH DESCRIPTION
An extraordinary collection of stories about our favorite fluffy friends, by the world's most beloved storyteller, Enid Blyton.
A fantastic collection of fifteen stories about animals of all shapes and sizes. From puppies to wild animals, from garden birds to pond-dwelling frogs, Enid Blyton was an avid lover of them all. Readers who share her love for animals will greatly enjoy these wonderful tales about our fluffy friends... as well as the scaly, feathered, or flapping ones, too!
Her perfectly crafted animal short stories are ideal for young readers to enjoy alone or as read-aloud stories in the classroom or at bedtime.",,224,,"February 21st, 2023",https://www.bookpeople.com/book/9788427225923,https://images.booksense.com/images/923/225/9788427225923.jpg,bookpeople
9788448863975,Esto es rock / This Is Rock!,Manu Guix,Beascoa,Tapa Dura,,"Description
El primer cuento musical de Manu Guix para entender que ser fiel a tus sentimientos es la clave para saber expresarlos y para que te quieras y te quieran tal como eres.
El cuento musical de Manu Guix que hará cantar a toda la familia.
Manu es un niño con una gran sensibilidad, y siempre ha expresado sus emociones y sus sentimientos a través de la música. Sus amigos y familia saben que algún día podría llegar a ser un gran músico, pero su compañero de clase, Joel, asegura que los sentimientos son una tontería. ¡Y la música también! Lo que no saben es que ambos están a punto de descubrir que decir o hacer lo que sentimos es mucho más complicado de lo que pensamos y que, muchas veces, tenemos más cosas en común de las que creemos.
Una tierna historia maravillosamente ilustrada sobre las emociones y el poder de la música y el arte como herramientas para aprender a gestionarlas y a escucharse a uno mismo.
¡Incluye una canción exclusiva del libro escrita e interpretada por Manu Guix!
ENGLISH DESCRIPTION
Manu Guix's first musical story, to help you understand that being true to your feelings is the key to knowing how to express them, to love yourself, and to be loved just the way you are.
This is Manu Guix's musical story that will make the whole family sing.
Manu is a boy with great sensitivity, and he has always expressed his emotions and his feelings through music. His friends and family know that he could one day be a great musician, but his classmate, Joel, claims that feelings are just silly—and music too!
What they don't know is that they are about to discover that saying or doing what we feel is more complicated than we think, and that many times, we have more things in common than we can imagine.
A wonderfully illustrated tender story about emotions and the power of music and art, as tools to learn to manage our emotions and to listen to our inner voice.
Includes a song exclusively for the book, written and performed by Manu Guix!",,32,,"August 22nd, 2023",https://www.bookpeople.com/book/9788448863975,https://images.booksense.com/images/975/863/9788448863975.jpg,bookpeople
9789877187199,Versicuentos para aprender a leer (La Brujula y la Veleta),Carlos Santos Sáez,Ediciones Lea,De Bolsillo,,"Description
De la A a la Z, cuentos con rima, maravillosamente ilustrados, que invitan a reconocer las letras con humor y fantasí              a. Con instrucciones didá              cticas para el adulto que acompañ              a la primera lectura y ejercicios recomendados para los niñ              os. Con letra mayú              scula de imprenta.",,80,,"February 1st, 2023",https://www.bookpeople.com/book/9789877187199,https://images.booksense.com/images/199/187/9789877187199.jpg,bookpeople
9788408232070,MIKELTUBE 2. MIKELTUBE Y LA ISLA DEL APOCALIPSIS FINAL,Mikeltube,Destino Infantil&juvenil,Tapa Dura,Literatura de 7 a 9 años,"Tras haber salvado el mundo en el primer libro de la serie, Mikel y Leo reciben una invitación para visitar la Isla de las Superaventuras, un gran parque de atracciones situado en otra dimensión… Pero cuando llegan a la isla no todo parece tan paradisíaco: atracciones oxidadas que funcionan solas, música diabólica, amenazantes nubes negras…Desde luego, si esta es la Isla de las Superaventuras, no era para nada como se la habían imaginado. ¿Tendrán algo que ver la malvada Bruja Gunilda y su secuaz DogDark? ¿Podrán vencer los peligros ocultos que encierra la isla y volver sanos y salvos a su dimensión? Solo hay una forma de saberlo… ¡¿Estáis listos?! Pues… ¡VAMOS ALLÁ!",Castellano,160,19.5 cm x 14.0 cm x 1.6 cm,15/09/2020,https://www.casadellibro.com/libro-mikeltube-2-mikeltube-y-la-isla-del-apocalipsis-final/9788408232070/11654208,https://imagessl0.casadellibro.com/a/l/t5/70/9788408232070.jpg,casa_del_libro
9788408270515,DETECTIVES EXTRAESCOLARES 2: MISTERIOSO ROBO EN LA TIENDA DE ANTIGÜEDADES,Enrique Carlos Martín,Destino Infantil&juvenil,Rústica,Literatura de 7 a 9 años,"Los Detectives Extraescolares están emocionados: ¡el circo llega al barrio! Sin embargo, tendrán que centrar su atención en un nuevo caso, uno realmente raro: en la Tienda de antigüedades Williams e Hijo están robando objetos? ¡que vuelven a aparecer al día siguiente! Todo justo delante de las narices de los dueños, como por arte de magia. ¿Quién comete los robos? ¿Por qué devuelve lo robado? ¿Estarán implicados los extraños artistas circenses? Nuestros héroes están a punto de aprender que en el mundo detectivesco nada es lo que parece.",Castellano,248,21.5 cm x 15.0 cm x 1.6 cm,26/04/2023,https://www.casadellibro.com/libro-detectives-extraescolares-2-misterioso-robo-en-la-tienda-de-antiguedades/9788408270515/13531036,https://imagessl2.casadellibro.com/a/l/t5/15/9788408270515.jpg,casa_del_libro
9788408271925,LEOTUBE 5. LA MALDICIÓN DE TUTANPEDÓN,LeoTube,Destino Infantil&juvenil,Tapa Dura,Cómics niños 6-10 años,"¡Nueva entrega de la colección Leotube! ¿A quién van dirigidos los cómics de Leotube? Son los cómics más tronchantes, divertidos y emocionantes para niños y niñas fans de Leotube, Mikeltube y toda la Familia Tube, y para todos aquellos que quieran aprender a leer o aficionarse a la lectura. Conoce un poco más a los Tube, la familia más divertida y querida de YouTube: Leo, Mikel, Mamá Tube, Papá Gorila, el pequeño Bruno, el Profesor NoVé, el gatito Bills, la Bruja Gunilda, el Hacker, el Malvado DogDark o Kratos el Aniquilamundos son algunos de los personajes más famosos de los canales de Leotube, Mikeltube y la Familia Tube, y también los encontraréis en esta colección de cómics con aventuras nunca vistas en los vídeos, pero igual de emocionantes y divertidas. Sinopsis de Leotube 5. La maldición de Tutanpedón: En esta ocasión, Leo y el resto de la Familia Tube viajarán a Egipto, donde deberán descubrir la forma de acabar con la maldición del faraón Tutanpedón, que ha hecho que la mala suerte los persiga. Características y valores: -Cómics de 80 páginas, en letra mayúscula, fáciles de leer y que enganchan a la lectura. -Incluyen páginas especiales con datos curiosos con el tema de fondo del cómic, en este caso información práctica sobre el Egipto de los faraones. -Libros donde prima el sentido del humor, pero que además educan en valores como la empatía, el trabajo en equipo, la solidaridad, el esfuerzo o la autoestima.",Castellano,80,19.5 cm x 14.0 cm x 1.1 cm,17/05/2023,https://www.casadellibro.com/libro-leotube-5-la-maldicion-de-tutanpedon/9788408271925/13570579,https://imagessl4.casadellibro.com/a/l/t5/25/9788408271925.jpg,casa_del_libro
9788416138500,"MODELAR FIGURAS DE PASTA DE AZUCAR (HADAS, ANIMALES, ALIENIGENAS, FLORES)",SUZI WITT,Blume (Naturart),Tapa Dura,Repostería,"Más de 30 graciosas y contemporáneas figuras elaboradas con pasta de azúcar o fondant, de la mano de las reconocidas Suzi Witt y Pretty Witty Cakes. Explicaciones didácticas e instrucciones paso a paso para que incluso el decorador de pasteles novel pueda conseguir resultados impresionantes. Los diseños pueden realizarse con pocas herramientas: son ideales para decorar pasteles o cupcakes, entre otros, aportando personalidad y un toque de sorpresa a su repostería. Reconocida por sus adorables, aunque sencillas figuras de pasta de azúcar, que poseen un atractivo auténticamente universal, Suzi Witt y Pretty Witty Cakes presentan su primer libro que contiene instrucciones paso a paso para realizar figuras graciosas y contemporáneas con fondant. Gracias al instinto natural de Suzi para lograr un diseño asequible y a su experiencia didáctica, incluso los decoradores menos experimentados conseguirán, con toda garantía, unos resultados impresionantes al seguir las detalladas instrucciones paso a paso para cada una de las figuras, ya sea una encantadora hada de las flores, un gracioso animal de granja o un extraño y simpático alienígena. Modelados en su mayor parte a mano, los diseños de Suzi poseen una gran personalidad y pueden realizarse con éxito utilizando pocas herramientas. Resultan perfectos para decorar un cupcake o un pastel de mayor tamaño. Estas adorables figuras de pasta de azúcar aportarán personalidad y un toque de sorpresa a sus pasteles caseros.",Castellano,192,,06/08/2015,https://www.casadellibro.com/libro-modelar-figuras-de-pasta-de-azucar-hadas-animales-alienigenas-flores/9788416138500/2608651,https://imagessl4.casadellibro.com/a/l/t5/00/9788416138500.jpg,casa_del_libro
