ISBN,TITULO,AUTOR,EDITORIAL,ENCUADERNACION,CATEGORIA,SINOPSIS,IDIOMA,PAGINAS,DIMENSIONES,FECHA PUBLICACION,URL,URL PORTADA,SITE
9780142403877,The Gruffalo,Julia Donaldson,Dial Books,De Bolsillo,,"Description
Julia Donaldson's trademark rhyming text and Axel Scheffler's brilliant, characterful illustrations come together in this perfect read aloud—a perfect gift for any special occasion!
A mouse is taking a stroll through the deep, dark wood when along comes a hungry fox, then an owl, and then a snake. The mouse is good enough to eat but smart enough to know this, so he invents . . . the gruffalo! As Mouse explains, the gruffalo is a creature with terrible claws, and terrible tusks in its terrible jaws, and knobbly knees and turned-out toes, and a poisonous wart at the end of its nose. But Mouse has no worry to show. After all, there’s no such thing as a gruffalo. . . .",,32,,"March 2nd, 2006",https://www.bookpeople.com/book/9780142403877,https://images.booksense.com/images/877/403/9780142403877.jpg,bookpeople
9780194249133,Dominoes: Heidi: Starter Level: 250-Word Vocabulary (Dominoes. Starter),Johanna Spyri,Oxford University Press,De Bolsillo,,"Description
How do you interest today's multimedia, digital students in reading, especially in a language that is not their own?
Our exciting new edition of Dominoes holds the answer... A full-colour, entertaining, interactive four-level readers series, it offers students an enjoyable reading experience while building their language skills through integrated language activities, projects, and contextualized grammar work.
Dominoes makes reading motivating and fun for students, while making it easy for you to develop their reading and language skills either in or outside the classroom.
So what's new about this edition of this popular series?
* To make Dominoes even more appealing to today's language learner, every book in the new edition is now supported by an accompanying MultiROM. Each MultiROM features fully dramatized audio, interactive activities, games and an interactive wordlist to help students consolidate their vocabulary, grammar, comprehension, and language skills. The audio recordings bring the stories to life, and also provide a valuable resource of authentic spoken English for students.
* In addition to the skills-work activities on the MultiROM, we've added seven grammar pages to every book. These offer students an opportunity to revise and practise grammar areas appropriate for their level.
And have you noticed that every Domino now has a beautiful new cover, giving the series a fresh, updated look?",,56,,"January 2nd, 2012",https://www.bookpeople.com/book/9780194249133,https://images.booksense.com/images/133/249/9780194249133.jpg,bookpeople
9780307980793,Lunch Lady and the Video Game Villain: Lunch Lady #9,Jarrett J. Krosoczka,Knopf Books for Young Readers,De Bolsillo,,"Description
From the author of National Book Award finalist
Hey, Kiddo
.
The race is on for a new student council president, and the Breakfast Bunch is rallying for Hector! The competition is already heavy, but the race heats up when school security is at stake: student and staff high-tech gadgets are disappearing left and right. Whoever the culprit is, this is one stealthy thief—and the school is so busy with the election that he gets away with it every time. Luckily some of Lunch Lady's own culinary gadgets have eluded the crook, but will they be enough to catch this sticky-fingered bandit? And will Hector be able to pull off a victory?",,96,,"April 23rd, 2013",https://www.bookpeople.com/book/9780307980793,https://images.booksense.com/images/793/980/9780307980793.jpg,bookpeople
9780316381307,Awkward (Berrybrook Middle School #1),SVETLANA CHMAKOVA,JY,De Bolsillo,,"Description
Cardinal rule #1 for surviving school: Don't get noticed by the mean kids.Cardinal rule #2 for surviving school: Seek out groups with similar interests and join them.On her first day at her new school, Penelope--Peppi--Torres reminds herself of these basics. But when she trips into a quiet boy in the hall, Jaime Thompson, she's already broken the first rule, and the mean kids start calling her the ""nerder girlfriend."" How does she handle this crisis? By shoving poor Jaime and running away!Falling back on rule two and surrounding herself with new friends in the art club, Peppi still can't help feeling ashamed about the way she treated Jaime. Things are already awkward enough between the two, but to make matters worse, he's a member of her own club's archrivals--the science club! And when the two clubs go to war, Peppi realizes that sometimes you have to break the rules to survive middle school!",,224,,"July 21st, 2015",https://www.bookpeople.com/book/9780316381307,https://images.booksense.com/images/307/381/9780316381307.jpg,bookpeople
9780375860959,Lunch Lady and the Summer Camp Shakedown: Lunch Lady #4,Jarrett J. Krosoczka,Knopf Books for Young Readers,De Bolsillo,,"Description
From the author of National Book Award finalist
Hey, Kiddo
.
Lunch Lady and the Breakfast Bunch kids are looking forward to a relaxing summer vacation with no funny business. What evils could befall them at summer camp?
Of course, there is the legendary swamp monster. Stories say he haunts the camp at night. But that's just a legend. Or is it?
Once again, Dee, Hector, and Terrence must help Lunch Lady prevail against a secret enemy!",,96,,"May 11th, 2010",https://www.bookpeople.com/book/9780375860959,https://images.booksense.com/images/959/860/9780375860959.jpg,bookpeople
9780448435213,The Tale of Peter Rabbit,Beatrix Potter,Warne,De Bolsillo,,"Description
""Now run along, and don't get into mischief,"" Mrs. Rabbit tells her bunnies. But frisky Peter runs straight to Mr.. McGregor's tasty garden and sneaks under the gate! This beloved classic is once again available in an 8x8 format, now with beautifully remastered artwork.",,32,,"January 26th, 2004",https://www.bookpeople.com/book/9780448435213,https://images.booksense.com/images/213/435/9780448435213.jpg,bookpeople
9781250899712,The Sunlit Man: A Cosmere Novel (Secret Projects),Brandon Sanderson,Tor Books,Tapa Dura,,"Description
From #1
New York Times
bestselling author Brandon Sanderson—creator of The Stormlight Archive, the Mistborn Saga, and countless bestselling works of science fiction and fantasy—comes this standalone novel showing a rare glimpse of a future Cosmere universe.
Running. Putting distance between himself and the relentless Night Brigade has been Nomad’s strategy for years. Staying one or two steps ahead of his pursuers by skipping through the Cosmere from one world to the next.
But now, his powers too depleted to escape, Nomad finds himself trapped on Canticle, a planet that will kill anyone who doesn’t keep moving. Fleeing the fires of a sunrise that melts the very stones, he is instantly caught up in the struggle between a heartless tyrant and the brave rebels who defy him.
Failure means a quick death, incinerated by the sun… or a lifetime as a mindless slave. Tormented by the consequences of his past, Nomad must fight not only for his survival—but also for his very soul.
Other Tor books by Brandon Sanderson
The Cosmere
The Stormlight Archive
The Way of Kings
Words of Radiance
Edgedancer
(novella)
Oathbringer
Dawnshard
(novella)
Rhythm of War
The Mistborn Saga
The Original Trilogy
Mistborn
The Well of Ascension
The Hero of Ages
Wax and Wayne
The Alloy of Law
Shadows of Self
The Bands of Mourning
The Lost Metal
Other Cosmere novels
Elantris
Warbreaker
Tress of the Emerald Sea
Yumi and the Nightmare Painter
The Sunlit Man
Collection
Arcanum Unbounded: The Cosmere Collection
The Alcatraz vs. the Evil Librarians series
Alcatraz vs. the Evil Librarians
The Scrivener's Bones
The Knights of Crystallia
The Shattered Lens
The Dark Talent
Bastille vs. the Evil Librarians
(with Janci Patterson)
Other novels
The Rithmatist
Legion: The Many Lives of Stephen Leeds
The Frugal Wizard’s Handbook for Surviving Medieval England
Other books by Brandon Sanderson
The Reckoners
Steelheart
Firefight
Calamity
Skyward
Skyward
Starsight
Cytonic
Skyward Flight
(with Janci Patterson)
Defiant",,400,,"March 5th, 2024",https://www.bookpeople.com/book/9781250899712,https://images.booksense.com/images/712/899/9781250899712.jpg,bookpeople
9781338187793,10 cosas que puedes hacer para ahorrar aqua (Rookie Star: Make a Difference),Jenny Mason,Children's Press,De Bolsillo,,"Description
Young readers discover what they can do to conserve water.
It doesn't take a lot to conserve water. Taking action can be as simple as taking a shower instead of a bath or finding and fixing leaky toilets.",,32,,"September 1st, 2017",https://www.bookpeople.com/book/9781338187793,https://images.booksense.com/images/793/187/9781338187793.jpg,bookpeople
9781338329865,SuperScience World of WOW (Ages 9-11) Workbook,Scholastic Teacher Resources,Teaching Resources,De Bolsillo,,"Description
Exploring STEM at home has never been easier! This comprehensive activity book features 15 engaging topics in earth, life, and physical sciences that support the Next Generation Science Standards. Each topic includes an article to help build background knowledge, two hands-on projects, companion recording sheets, and tips. A must-have resource for every child!",,112,,"December 1st, 2018",https://www.bookpeople.com/book/9781338329865,https://images.booksense.com/images/865/329/9781338329865.jpg,bookpeople
9781339020617,I Can Be Brave (Learn About: Your Best Self),Meredith Rusu,Children's Press,De Bolsillo,,"Description
Learn all about positive behavior and meet your best self!
""I can be brave when I try a new vegetable, like eggplant. I can be brave by telling the truth, even if I might get in trouble.""
This is Bob, and he wants to share with you what it means for him to be brave. You will see that, when he works hard to be brave, he feels big and strong. It's hissuperpower!
ABOUT THE SERIES:
Learning social skills is a key element of early childhood development and in helping kids develop a healthy identity. These relatable stories in familiar settings explore some of the most important social/emotional needs of young children, encouraging them to recognize, understand, express, and navigate various emotions and situations they might experience every day at school and at home. From being brave, honest, and kind, to being good friends, these books will help readers meet their best self!",,32,,"January 2nd, 2024",https://www.bookpeople.com/book/9781339020617,https://images.booksense.com/images/617/020/9781339020617.jpg,bookpeople
