url_detalle,titulo,autor,isbn,precio,descripcion,info_adicional,portada_url
https://www.ellector.com.py/productos/pete-the-cat:-too-cool-for-school-id-1eOZHoA.html,Pete The Cat: Too Cool For School,Kimberly And James Dean,9780062110756,70000,"If you want to be cool, just be YOU! That's the message of this funny, relatable Pete the Cat school story—and kids will laugh and agree. Pete the Cat can't decide what to wear to school in Pete the Cat: Too Cool for School. With so many groovy options to choose from, Pete just keeps adding on. All of Pete's friends have a suggestion for what he should wear to school. But by the time he's added cowboy boots, shorts with fish, his red shirt AND his yellow shirt—and even more—he's too hot. It's time to make his own clothing decisions and head back to school! You and your kids will giggle at Pete and his clothing choices, resolved with a positive empowering message.","{""moneda"": ""PYG"", ""formato"": ""Tapa Blanda - Rústica"", ""tapa"": ""Blanda"", ""encuadernacion"": ""Rústica"", ""idioma"": ""Español"", ""editorial"": ""Harper"", ""paginas"": ""32"", ""fecha_edicion"": ""25/02/2024"", ""medidas"": ""14 X 21"", ""_tabla_adicional"": {""fecha_edicion"": ""25/02/2024"", ""paginas"": ""32"", ""medidas"": ""14 X 21"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""HARPER""}}",https://www.ellector.com.py/product_photos/24b89be1/61f8de937d4dee83752ca3709ba7877c.jpg
https://www.ellector.com.py/productos/atreverse-a-entrar-id-rQxlFly.html,Atreverse A Entrar,Belen Carrizosa,9789996753381,90000,Atreverse A Entrar,"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Epopeya"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""edición"": ""1"", ""tomos"": ""1"", ""editorial"": ""EPOPEYA""}}",
https://www.ellector.com.py/productos/this-summer-will-be-different-id-aKNLUMg.html,This Summer Will Be Different,Carley Fortune,9780593638880,140000,This Summer Will Be Different,"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Berkley Books"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""idioma"": ""ESPAÑOL"", ""editorial"": ""BERKLEY BOOKS""}}",
https://www.ellector.com.py/productos/hombre-perro-historia-de-dos-gatitos-3-id-jBm1toq.html,Hombre Perro Historia De Dos Gatitos 3,Dav Pilkey,9781338277708,160000,"¡Hombre Perro en español! El nuevo héroe del creador del Capitán Calzoncillos, no siempre es un buen policía. Hombre Perro es capaz de atrapar a los malvados, ¡pero tiende a dejar un rastro de baba tras de sí! En esta ocasión, el gato Pedrito se metió en un gran problema en el que está involucrado un lindo y dulce gatito. ¡Hombre Perro tendrá que trabajar el doble para salir victorioso y continuar siendo un héroe!","{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Scholastic"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""edición"": ""1"", ""tomos"": ""1"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""SCHOLASTIC""}}",https://www.ellector.com.py/product_photos/24b89be1/99a1e25c67710f8c05be767e0ed1c120.jpg
https://www.ellector.com.py/productos/the-crayons-back-to-school-id-yYqYuee.html,The Crayons Back To School,,9780593621110,110000,"The hilarious crayons from the #1 New York Times bestselling The Day The Crayons Quit are ready to go back to school! The crayons are getting ready to go back to school, and each crayon has a subject they're looking forward to the most. They're also ready to meet new friends. . . and let loose during their very favorite time of day: art class. A humorous, small hardcover back-to-school story from everyone's favorite school supplies.","{""moneda"": ""PYG"", ""formato"": ""Tapa Dura"", ""tapa"": ""Dura"", ""encuadernacion"": """", ""idioma"": ""Español"", ""editorial"": ""Penguin Group Usa"", ""paginas"": ""32"", ""fecha_edicion"": ""16/05/2023"", ""medidas"": ""12 X 19"", ""_tabla_adicional"": {""fecha_edicion"": ""16/05/2023"", ""paginas"": ""32"", ""medidas"": ""12 X 19"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""PENGUIN GROUP USA""}}",https://www.ellector.com.py/product_photos/24b89be1/d63a9795fb054cdec08d1c1b64c4e909.jpg
https://www.ellector.com.py/productos/bluey-amigos-id-NvVXu8J.html,Bluey Amigos,Bluey,9789877364811,65000,Colorea a Bluey y sus amigos en este libro lleno de diversión.,"{""moneda"": ""PYG"", ""formato"": ""Tapa Blanda - Rústica"", ""tapa"": ""Blanda"", ""encuadernacion"": ""Rústica"", ""idioma"": ""Español"", ""editorial"": ""Altea"", ""paginas"": ""16"", ""fecha_edicion"": ""01/09/2024"", ""medidas"": ""14 X 21"", ""_tabla_adicional"": {""fecha_edicion"": ""01/09/2024"", ""paginas"": ""16"", ""medidas"": ""14 X 21"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""ALTEA""}}",https://www.ellector.com.py/product_photos/24b89be1/2fa92b8c85a704b94dce739e339ebf7c.jpg
https://www.ellector.com.py/productos/el-pequeno-frankenstein-id-AnJliVM.html,El Pequeño Frankenstein,Martin Moron,9789877184747,90000,"Franky quiere ser un chico como cualquier otro. Pero no lo es. Siente que algo le falta a su vida, algo que haga latir su corazón, algo que lo haga sentir vivo. Este es un libro sobre las emociones, los amigos y el talento, que siempre aparece en el lugar menos pensado. Acompaña a uno de los personajes más célebres de la literatura en la aventura más grande de todas: encontrarse a sí mismo.","{""moneda"": ""PYG"", ""formato"": ""Tapa Dura"", ""tapa"": ""Dura"", ""encuadernacion"": """", ""idioma"": ""Español"", ""editorial"": ""Ediciones Lea"", ""paginas"": ""16"", ""fecha_edicion"": ""01/01/2017"", ""medidas"": ""28,5 X 21,5 CM"", ""_tabla_adicional"": {""edición"": ""1"", ""fecha_edicion"": ""01/01/2017"", ""tomos"": ""1"", ""paginas"": ""16"", ""medidas"": ""28,5 X 21,5 CM"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""EDICIONES LEA""}}",https://www.ellector.com.py/product_photos/24b89be1/73a713f1f70e168f389ef0ea6f2543f2.jpg
https://www.ellector.com.py/productos/a-jugar-con-perritos-id-XXlMt4j.html,A Jugar Con Perritos,,9789915686097,35000,A Jugar Con Perritos,"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Latinbooks"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""idioma"": ""ESPAÑOL"", ""editorial"": ""LATINBOOKS""}}",
https://www.ellector.com.py/productos/aajugar-unicornios-id-vZvLty7.html,Aajugar Unicornios,,9789915686073,35000,Aajugar Unicornios,"{""moneda"": ""PYG"", ""formato"": ""--"", ""tapa"": """", ""encuadernacion"": ""-"", ""idioma"": ""Español"", ""editorial"": ""Latinbooks"", ""paginas"": """", ""fecha_edicion"": """", ""medidas"": """", ""_tabla_adicional"": {""idioma"": ""ESPAÑOL"", ""editorial"": ""LATINBOOKS""}}",
https://www.ellector.com.py/productos/meditaciones-id-yYj9Umn.html,Meditaciones,Marco Aurelio,9789877371291,160000,"Escritas en griego por un emperador romano y filósofo que no tenía intención alguna de difundirlas, estas píldoras de sabiduría práctica, repletas de encanto y expresividad, han sido consultadas y admiradas por estadistas, pensadores y lectores de a pie durante casi dos mil años. Aunque Marco Aurelio compuso estas reflexiones espirituales para comprenderse a sí mismo y dar sentido a su vida, trascendieron ese fin y se consideran una de las más grandes obras de la historia de la filosofía. Pero, además, esta lectura enormemente placentera nos ayudará a consolidar nuestra fortaleza interior y a protegernos del desorden de nuestras pasiones y de los peligros de nuestros errores.","{""moneda"": ""PYG"", ""formato"": ""Tapa Blanda - Rústica"", ""tapa"": ""Blanda"", ""encuadernacion"": ""Rústica"", ""idioma"": ""Español"", ""editorial"": ""Taurus"", ""paginas"": ""192"", ""fecha_edicion"": ""01/09/2024"", ""medidas"": ""13 X 21"", ""_tabla_adicional"": {""fecha_edicion"": ""01/09/2024"", ""paginas"": ""192"", ""medidas"": ""13 X 21"", ""idioma"": ""ESPAÑOL"", ""editorial"": ""TAURUS""}}",https://www.ellector.com.py/product_photos/24b89be1/09f5c2d5f0561f43eb0e2486c111ed18.jpg
