ISBN,TITULO,AUTOR,EDITORIAL,ENCUADERNACION,CATEGORIA,SINOPSIS,IDIOMA,PAGINAS,DIMENSIONES,FECHA PUBLICACION,URL,URL PORTADA,SITE
3760195712481,Origami Kit - Vincent Van Gogh,Today Is Art Day (With),Mon Petit Art,Other,,,,0,,"June 21st, 2024",https://www.bookpeople.com/book/3760195712481,https://images.booksense.com/images/481/712/3760195712481.jpg,bookpeople
9788491050049,LA ABADÍA DE NORTHANGER,Jane Austen,Penguin Clasicos,Rústica,Narrativa extranjera del XIX al XXI en bolsillo,"Quizá la novela más irónica y divertida de Jane Austen, maestra inigualable de la comedia de costumbres. Traducción de Isabel Oyarzábal Introducción de Marilyn Butler, profesora en las universidades de Cambridge y Oxford Publicada por primera vez en 1818, La abadía de Northanger narra la historia de Catherine Morland, una joven muy aficionada a las novelas góticas. Por ello, cuando los Tilney la invitan a pasar una temporada en su casa de campo, se pone a investigar tortuosos e imaginarios secretos de familia. Pero al comprender que la vida no es una novela, la inocente Catherine pondrá los pies en la tierra y encauzará su futuro según dictan las normas morales y sociales de la época. La presente edición incluye una detallada cronología de la autora así como una introducción a cargo de Marilyn Butler, reputada crítica literaria, y autora del ensayo Jane Austen and the War of Ideas (1975). Hace las veces de colofón una nota biográfica escrita por el hermano de Jane Austen cinco meses después de su muerte, un documento inédito que aporta fragmentos de sus últimas cartas y deja entrever el perfil más humano de una de las autoras más apreciadas de la literatura inglesa.",Castellano,376,19.0 cm x 12.5 cm x 2.2 cm,11/06/2015,https://www.casadellibro.com/libro-la-abadia-de-northanger/9788491050049/2549204,https://imagessl0.casadellibro.com/a/l/t5/49/9788491050049.jpg,casa_del_libro
9789876092203,TAN AMADA,POLDY BIRD,,,Autoayuda,,,,,,https://www.casadellibro.com/libro-tan-amada/9789876092203/13465971,https://imagessl7.casadellibro.com/a/l/t1/defecto4.jpg,casa_del_libro
9789877518337,LOS AÑOS DORADOS DE MICKEY LA LAMPARA MARAVILLOSA,EQUIPO EDITORIAL,,,Literatura de 7 a 9 años,,,,,,https://www.casadellibro.com/libro-los-anos-dorados-de-mickey-la-lampara-maravillosa/9789877518337/13454766,https://imagessl7.casadellibro.com/a/l/t5/37/9789877518337.jpg,casa_del_libro
9786316620415,Arta Game 5 - Arta En La Jungla Máxima,Arta Game,Montena,,,Arta Game 5 - Arta En La Jungla Máxima,Español,,,,https://www.ellector.com.py/productos/arta-game-5-arta-en-la-jungla-maxima-id-NbqxCrM.html,,el_lector
9788467070859,¿Quién Eres?,Enrique Rojas,Planeta Booket,Rústica,,"Las claves para conocerse a uno mismo. La personalidad es la tarjeta de visita de cada uno. Tiene tres raíces: la herencia (temperamento), la influencia del ambiente (carácter) y los diversos aprendizajes de la vida (biografía), y consiste en una forma particular de ser, pensar, sentir y reaccionar. Éste es un libro sobre la personalidad. El psiquiatra Enrique Rojas ha sabido exponer el tema de forma clara, con capacidad de penetración psicológica y con un buen sentido didáctico para explicarnos las principales cuestiones que se hospedan detrás de la pregunta que da título a esta obra: ¿quién eres? En este recorrido que va de la personalidad a la autoestima, uno puede acercarse a ese objetivo aparentemente difícil: conocerse a sí mismo. La felicidad no se da en el superhombre, sino en el hombre verdadero y la puerta de entrada al castillo de la felicidad es tener una personalidad madura.",Español,448,,,https://www.ellector.com.py/productos/quien-eres-id-9Gv4sGJ.html,https://www.ellector.com.py/product_photos/24b89be1/989ff029e3df7859c17621b7089e8704.jpg,el_lector
9788483469071,El Mundo Amarillo - Debolsillo,Albert Espinosa,Debolsillo,Rústica,,"Los «amarillos» esas personas que se sitúan entre el amor y la amistad, esas personas que dan sentido a nuestra vida. «El mundo amarillo es un mundo fantástico que quiero compartir contigo. Es el mundo de los descubrimientos que hice durante los diez años que estuve enfermo de cáncer. Es curioso, pero la fuerza, la vitalidad y los hallazgos que haces cuando estás enfermo sirven también cuando estás bien, en el día a día. »Este libro pretende que conozcas y entres en este mundo especial y diferente; pero, sobre todo, que descubras a los ""amarillos"". Ellos son el nuevo escalafón de la amistad, esas personas que no son ni amantes ni amigos, esa gente que se cruza en tu vida y que con una sola conversación puede llegar a cambiártela. No te adelanto más: tendrás que leer este libro para poder empezar a encontrar tus ""amarillos"". Quizás uno de ellos sea yo... »El mundo amarillo habla de lo sencillo que es creer en los sueños para que estos se creen. Y es que el creer y el crear están tan sólo a una letra de distancia. «¿Qué esperas a saber quiénes son tus ""amarillos""?» Albert Espinosa",Español,176,,,https://www.ellector.com.py/productos/el-mundo-amarillo-debolsillo-id-NRwYTDg.html,https://www.ellector.com.py/product_photos/24b89be1/7d243b8b47fe7c14a55352348b353365.jpg,el_lector
9788491055884,Estuche Jane Austen 6 Libros,Jane Austen,Penguin,Rústica,,"Un estuche sin par con las seis novelas de Jane Austen en edición especial de Penguin Clásicos. Sentido y sensibilidad, Orgullo y prejuicio, Mansfield Park, Emma, Persuasión y La abadía de Northanger. Las heroínas son Marianne, Elizabeth, Fanny, Emma, Anne o Catherine. En sus órbitas no tardan en aparecer caballeros de dudosa estirpe como John Willoughby o de impecable fibra moral como Mr. Darcy. Diferenciarlos, sin embargo, no es tan fácil como puede pensarse. Y el verdadero amor rara vez está donde se espera. En estas seis novelas magistrales, que funcionan con la puntualidad de comedias clásicas, las jóvenes descubren que el camino hacia el matrimonio está tan lleno de encantos como de desencantos, y que perseguir los propios ideales supone a veces desafiar a la sociedad que los ha inspirado. Con ironía y amabilidad, Jane Austen demuestra que es no solo la gran observadora de su época, sino una analista insuperable del corazón humano. Sin duda, Virginia Woolf no se equivocaba cuando la llamó «la escritora de libros inmortales»; esta cuidada edición completa ofrece la oportunidad perfecta para comprobar que siguen tan vivos como siempre.",Español,,,,https://www.ellector.com.py/productos/estuche-jane-austen-6-libros-id-x7MVt3o.html,https://www.ellector.com.py/product_photos/24b89be1/e3f9cecbab4b48315399028ee5a8abd4.jpg,el_lector
9789502818030,Marcado A Fuego (el Rancho Wells 1),Bailey Hannah,Grijalbo,,,Marcado A Fuego (el Rancho Wells 1),Español,,,,https://www.ellector.com.py/productos/marcado-a-fuego-el-rancho-wells-1-id-Vr48hvd.html,,el_lector
9789506444426,Viajeros De La Noche - Ciencia Ficcion 2,George R.R. Martin,Penguin Random House,Rústica,,"Este segundo volumen complementa lo mejor de la ciencia ficción de Marttín: relatos con escenarios futuristas y misiones espaciales extremas , el telón de fondo perfecto para extraterrestres que deben resolver situaciones absolutamente humanas.",Español,344,,,https://www.ellector.com.py/productos/viajeros-de-la-noche-ciencia-ficcion-2-id-DEgGhEg.html,https://www.ellector.com.py/product_photos/24b89be1/e343b0524432a5955a1175b9ee57e526.jpg,el_lector
