ISBN,TITULO,AUTOR,EDITORIAL,ENCUADERNACION,CATEGORIA,SINOPSIS,IDIOMA,PAGINAS,DIMENSIONES,FECHA PUBLICACION,URL,URL PORTADA,SITE
9780194646369,Trees (Oxford Read and Discover: Level 1),Rachel Bladon,Oxford University Press,De Bolsillo,,"Description
This exciting new series of non-fiction readers provides interesting and educational content, with activities and project work. The readers are graded at four levels, from 3 to 6, suitable for students from age 8 and older. They can support Content and Language Integrated Learning (CLIL), and cover a broad range of topics, within three curriculum areas: The World of Science and Technology The Natural World The World of Arts and Social Studies Also available for each reader: * Activity Book * Audio CD Pack (Reader and Audio CD) * Teacher's Notes and CLIL guidance at www.oup.com/elt/readanddiscover The Activity Book includes 16 pages of chapter-linked activities followed by after-reading whole book activities and a book review; focus on content, vocabulary, and grammar.",,32,,"March 21st, 2013",https://www.bookpeople.com/book/9780194646369,https://images.booksense.com/images/369/646/9780194646369.jpg,bookpeople
9789876672924,Proyectos de robótica educativa y programación en primaria,Mariano Ávalos,Amazon Digital Services LLC - Kdp,De Bolsillo,,"Description
En la actualidad, la ciencia y la tecnolog a se han desarrollado de forma muy intensa, donde la inteligencia artificial, el big data, el internet de las cosas ya son parte de nuestra vida cotidiana. En este libro intentaremos abordar los t picos centrales relacionados con la rob tica y la programaci n de manera introductoria y pr ctica, con ejemplos y proyectos para el nivel primario. Tenemos el desaf o de que los estudiantes incorporen saberes y competencias STEAM, prepar ndolos para comprender, dimensionar y explorar de manera sencilla y cotidiana el uso de algoritmos, programas, robots, etc. Y especialmente que transiten experiencias significativas, simulando lo real, descubriendo la importancia de la pr ctica en la ejecuci n de todas sus elaboraciones y construcciones que dise en e implementen. En's ntesis, no podemos separar la tecnolog a del ser humano, en cuanto a poseer los conocimientos y el saber para producirla y saber c mo esa tecnolog a puede influir e influir  en su subjetividad.
Mariano  valos Licenciado en Tecnolog a Educativa (UTN-FRBA, Argentina). Maestrando en Educaci n, lenguajes y medios (UNSAM, Argentina). Profesor titular de la c tedra Tecnolog a Educativa I de la Licenciatura en Tecnolog a Educativa, en la Universidad Tecnol gica Nacional, Facultad Regional Buenos Aires (UTN-FRBA). Asesor pedag gico en Tecnolog as de la Coordinaci n de Incorporaci n de Tecnolog a (INTEC) del Ministerio de Educaci n del Gobierno de la ciudad de Buenos Aires. Profesor de inform tica y NTICX desde hace m's de 29 a os en los distintos niveles del sistema educativo. Ponente y conferencista en diversos congresos, jornadas y encuentros de Educaci n. Es autor de numerosos libros de educaci n y tecnolog as; en editorial Bonum ha publicado  Qu  hago con las TIC? y Proyectos TIC en el nivel inicial.
EDITORIAL BONUM ARGENTINA
Este libro contiene el desarrollo de los siguientes temas, entre otros:
- Introducci n al Pensamiento Computacional
- LightBot
- Explorando los recursos de Code.org
- Introducci n a la aplicaci n Pilas Bloques
- Programando con mBlock
- Introducci n a la placa Arduino
- Introducci n a la placa micro: bit
- Sugerencias de enfoque de trabajo con rob tica educativa
- C mo gestionar un proyecto de rob tica educativa integral
Con este libro usted tendr  un completo manual para trabajar en clase est  innovadora  rea.
Adquiera ya este libro y aplique estas lecciones en clase
TAGS: nuevas tecnolog as, rob tica, programaci n, inform tica, computaci n, bots, innovaci n.",,126,,"November 14th, 2022",https://www.bookpeople.com/book/9789876672924,https://images.booksense.com/images/924/672/9789876672924.jpg,bookpeople
9789876673310,Inteligencia artificial en ámbitos educativos: Propuestas para el trabajo en el aula,Mariano Ávalos,Bonum,De Bolsillo,,,,146,,"October 29th, 2024",https://www.bookpeople.com/book/9789876673310,https://images.booksense.com/images/310/673/9789876673310.jpg,bookpeople
9789876673471,Guía para favorecer el juego grupal en niños y niñas con autismo,Florencia Salaberry,Bonum,De Bolsillo,,,,134,,"October 28th, 2024",https://www.bookpeople.com/book/9789876673471,https://images.booksense.com/images/471/673/9789876673471.jpg,bookpeople
9789876673525,"Dislexia: adecuar para aprender en equidad. Herramientas, soportes y andamiajes que transforman",Marta Braylan,Bonum,De Bolsillo,,"Description
Dislexia: adecuar para aprender en equidad tiene como objetivo explorar las dificultades espec ficas que presentan las personas con dislexia y la manera en que podemos intervenir a trav's de la observaci n y la anticipaci n.
Se propone brindar adecuaciones, herramientas y soportes para que los alumnos tengan las mismas oportunidades que todos sus compa eros de acceder a los contenidos y de disfrutar del aprendizaje. Aqu  encontrar's a potentes herramientas tecnol gicas, ver's modelos de adecuaciones de acceso y forma, y variados recursos para el aula aplicables a diferentes niveles. Adem's, podr's conocer casos reales de personas con dislexia que te ayudar n a comprender e intervenir. Un gran aporte para docentes, tutores y padres que quieran acompa ar y transformar con equidad, ofreciendo a los ni os y j venes la posibilidad de ser, de crecer y de brillar.
EDITORIAL BONUM ARGENTINA
Este libro contiene el desarrollo de los siguientes temas, entre otros:
Dislexia: diferencias, igualdad o equidad. Observar y descubrir
Qu  caracter sticas muestra una persona con dislexia?
Individualizar la observaci n
La dislexia y el sistema educativo
Descubriendo las fortalezas de las personas con dislexia
Aprendizaje socioemocional y autoestima
Habilidades cognitivas que pueden verse afectadas en personas con dislexia
Con este libro usted podr  conocer herramientas para el tratamiento de esta condici n.",,186,,"October 24th, 2024",https://www.bookpeople.com/book/9789876673525,https://images.booksense.com/images/525/673/9789876673525.jpg,bookpeople
9789877186970,Bhagavad Gita: El canto del Señor (Espiritualidad & Pensamiento),Anonymous,Ediciones Lea,De Bolsillo,,"Description
Escrito originalmente en sá              nscrito por un autor desconocido, el Bhagavad Gita es uno de los Upanishad (libros sagrados) del hinduismo. Está               compuesto por 700 versos divididos en 18 capí              tulos en los cuales el guerrero Aryuna formula preguntas que luego responde Krishna, reencarnació              n del dios Vishnú              . A lo largo del texto se descorre el velo de las filosofí              as Vé              dica, Yogi, Vedanta y Tá              ntrica. Tambié              n conocida como El canto del Señ              or, el texto se centra sobre todo alrededor de cuatro temas: ""yiva-atma"" (alma viviente), ""prakrti"" (materia), ""karma"" (deber) y ""kala"" (tiempo).",,160,,"November 1st, 2022",https://www.bookpeople.com/book/9789877186970,https://images.booksense.com/images/970/186/9789877186970.jpg,bookpeople
9798746326225,Mamá Cuéntame tu historia: Un libro personalizado sobre la vida de tu Madre,Las Torres Ediciones,Independently Published,De Bolsillo,,"Description
REGALO D A DE LAS MADRES REGALO DE CUMPLEA OS REGALO DE NAVIDAD
Este hermoso diario ha sido dise ado para que tu madre pueda escribir en  l sus memorias, pensamientos y recuerdos.
Un tesoro invaluable que ser  conservado por ti y por las generaciones a venir
A lo largo del libro tu madre ser  guiada gracias a las
preguntas que abordan diferentes etapas de su vida
:
su nacimiento, su infancia, su juventud, su familia, su vida adulta, su vida de mam , sus consejos de vida y mucho m's.
Adem's, cuenta con p ginas adicionales donde podr's escribir
tus preguntas personalizadas
.
Tu madre podr  llenar el diario por su cuenta o hacerlo contigo. Tambi n, podr
agregar fotos o im genes
en los espacios correspondientes.
Este diario es el regalo perfecto que podr's ofrecer a tu querida madre el D a de las Madres, el d a de su cumplea os o en las fiestas navide as",,64,,"April 29th, 2021",https://www.bookpeople.com/book/9798746326225,https://images.booksense.com/images/225/326/9798746326225.jpg,bookpeople
9788408139249,VIGILANCIA LIQUIDA,David Lyon,Austral,Rústica,Teoría sociológica,"Hoy en día, los detalles más insignificantes de nuestras vidas son registrados y examinados como nunca antes, y a menudo quienes son vigilados cooperan voluntariamente con los vigilantes. Desde Londres y Nueva York hasta Nueva Delhi, Shanghái y Río de Janeiro, la presencia de cámaras de vídeo en los lugares públicos ya es algo habitual y aceptado por la población. En la actualidad, los viajes aéreos implican el paso por escáneres humanos y controles biométricos que se han multiplicado a raíz del 11-S. Diariamente Google y los proveedores de tarjetas de crédito apuntan el detalle de nuestros hábitos, preocupaciones y preferencias, y con ellos van elaborando estrategias de marketing personalizadas con nuestra activa y, en algunos casos, entusiasta cooperación. En este libro el análisis de la vigilancia de David Lyon confluye con el mundo líquido moderno que Zygmunt Bauman ha descrito con su característica agudeza. ¿Nos encontramos ante un futuro lúgubre de vigilancia continua o existen aún espacios de libertad y esperanza? ¿Cómo podemos ser conscientes de nuestras responsabilidades para con nuestros semejantes, perdidos como estamos con frecuencia en discusiones sobre datos y categorizaciones? Nos encontramos ante temas del poder, la tecnología y la moral, este libro constituye un análisis brillante de lo que implica ser observado -y estar observando- en la actualidad.",Castellano,176,19.0 cm x 12.5 cm x 1.0 cm,07/04/2015,https://www.casadellibro.com/libro-vigilancia-liquida/9788408139249/2513521,https://imagessl2.casadellibro.com/a/l/t5/49/9788408139249.jpg,casa_del_libro
9789876672580,AULAS EMOCIONALMENTE SALUDABLES,FABIANA BOVAZZI,,,Libro antiguo y de ocasion,"IntroducciónPrólogoUn educador consciente, sano y felizLas fortalezas personalesUn entorno saludable, seguro y amableUn ambiente saludable emocionalmentePropuesta de actividadesBibliografía",,,,,https://www.casadellibro.com/libro-aulas-emocionalmente-saludables/9789876672580/16032856,https://imagessl3.casadellibro.com/a/l/t1/defecto1.jpg,casa_del_libro
9780553573404,A Game Of Thrones: A Song Of Ice And Fire 1,George R.R. Martin,Penguin Group Usa,Rústica,,"NOW THE ACCLAIMED HBO SERIES GAME OF THRONES--THE MASTERPIECE THAT BECAME A CULTURAL PHENOMENON Winter is coming. Such is the stern motto of House Stark, the northernmost of the fiefdoms that owe allegiance to King Robert Baratheon in far-off King's Landing. There Eddard Stark of Winterfell rules in Robert's name. There his family dwells in peace and comfort: his proud wife, Catelyn; his sons Robb, Brandon, and Rickon; his daughters Sansa and Arya; and his bastard son, Jon Snow. Far to the north, behind the towering Wall, lie savage Wildings and worse--unnatural things relegated to myth during the centuries-long summer, but proving all too real and all too deadly in the turning of the season. Yet a more immediate threat lurks to the south, where Jon Arryn, the Hand of the King, has died under mysterious circumstances. Now Robert is riding north to Winterfell, bringing his queen, the lovely but cold Cersei, his son, the cruel, vainglorious Prince Joffrey, and the queen's brothers Jaime and Tyrion of the powerful and wealthy House Lannister--the first a swordsman without equal, the second a dwarf whose stunted stature belies a brilliant mind. All are heading for Winterfell and a fateful encounter that will change the course of kingdoms. Meanwhile, across the Narrow Sea, Prince Viserys, heir of the fallen House Targaryen, which once ruled all of Westeros, schemes to reclaim the throne with an army of barbarian Dothraki--whose loyalty he will purchase in the only coin left to him: his beautiful yet innocent sister, Daenerys.",Español,864,,,https://www.ellector.com.py/productos/a-game-of-thrones:-a-song-of-ice-and-fire-1-id-81apTeq.html,https://www.ellector.com.py/product_photos/24b89be1/b27fd0641a70c067568a07fb2c0ab0e7.jpg,el_lector
