ISBN,TITULO,AUTOR,EDITORIAL,ENCUADERNACION,CATEGORIA,SINOPSIS,IDIOMA,PAGINAS,DIMENSIONES,FECHA PUBLICACION,URL,URL PORTADA,SITE
9780062691194,New Kid: A Graphic Novel,Jerry Craft,Quill Tree Books,De Bolsillo,,"Description
Winner of the Newbery Medal, Coretta Scott King Author Award, and Kirkus Prize for Young Readers’ Literature!
Perfect for fans of Raina Telgemeier and Gene Luen Yang,
New Kid
is a timely, honest graphic novel about starting over at a new school where diversity is low and the struggle to fit in is real, from award-winning author-illustrator Jerry Craft.
Seventh grader Jordan Banks loves nothing more than drawing cartoons about his life. But instead of sending him to the art school of his dreams, his parents enroll him in a prestigious private school known for its academics, where Jordan is one of the few kids of color in his entire grade.
As he makes the daily trip from his Washington Heights apartment to the upscale Riverdale Academy Day School, Jordan soon finds himself torn between two worlds—and not really fitting into either one. Can Jordan learn to navigate his new school culture while keeping his neighborhood friends and staying true to himself?
This middle grade graphic novel is an excellent choice for tween readers, including for summer reading.
New Kid
is a selection of the Schomburg Center's Black Liberation Reading List.
Plus don't miss Jerry Craft's
Class Act
!",,256,,"February 5th, 2019",https://www.bookpeople.com/book/9780062691194,https://images.booksense.com/images/194/691/9780062691194.jpg,bookpeople
9780063268456,Dungeons & Dragons: Dungeon Club: Time to Party: A Graphic Novel,Molly Knox Ostertag,HarperAlley,De Bolsillo,,"Description
The party continues but the problems get bigger in this second installment of this original Dungeons & Dragons graphic novel series brought to you by
New York Times
bestselling author Molly Knox Ostertag and critically acclaimed illustrator Xanthe Bouma.
Olivia loves being the Dungeon Master of her after-school club, creating a world with magic and epic battles with adventure around every corner. She’s always felt at home in her game, but now—with new members and new plotlines—her world has gotten more complicated than ever.
It doesn’t help when Olivia’s older sister, Lu, comes home from college and brushes off all Olivia’s hard work, telling her to get real. A seed of doubt is planted, and suddenly the colorful world of her game starts to fade around her. Will Olivia be able to keep everything from changing, or will the party fall apart?
Praise for
Dungeons & Dragons: Dungeon Club: Roll Call
“An absolutely wonderful story that exemplifies the joys, challenges, and lifelong memories forged between friends in the creative furnace of roleplaying games. The vibrant, energetic art further elevates the beautiful dichotomy between epic, fantasy adventures and finding one's place in those awkward teenage years. I couldn't help but see much of myself and my own youth in parts of each character as they find their companions in real life through their imaginary adventures, and the sense of unparalleled bonding one finds within a good game group resonates deeply throughout this story. I absolutely loved it.” —Matthew Mercer, creator of Critical Role
“The power D&D has to help you explore and express yourself is on full display in this lovely story of friendship and growing up."" —Kat Leyh, author of
Snapdragon
“Perfectly captures the magic when the world you create with your friends becomes as real as the world around you.” —Tim Probert, author of the Lightfall series
“A thrilling and gorgeous adventure that goes straight for your heart.” —ND Stevenson,
New York Times
bestselling author of
Nimona
“What Molly Ostertag and Xanthe Bouma pull off in
Dungeon Club
is nothing short of astounding. Contained within these magical pages are not one but
two
amazing stories: fantasy and reality woven masterfully together by Ostertag's spellbinding storytelling. An adventure filled with fun, magic, and deep insight into the trials and tribulations of High School, Dungeon Club is what we in the D&D world would call a 'Critical Hit'! To everyone who knows that there's always adventure and a little bit of magic just around the corner, this book will be a treasured artifact for years and years to come!” —Brennan Lee Mulligan, creator of Dimension 20
“Scoring high on charisma, this tale of personal growth is bound to win many a curious young fan over to D&D’s allure.” —
Kirkus Reviews
“Middle grade readers intrigued by the cult classic RPG and fans fond of popular campaigns like Adventure Zone and Critical Role will enjoy the message of this series opener: ‘Monsters are easier to fight when you’ve got people by your side.’” —ALA
Booklist
(starred review)
“For readers who are fans of or are curious about role-playing games, or those seeking heartwarming stories about friendship and imagination.” —
School Library Journal",,208,,"May 6th, 2025",https://www.bookpeople.com/book/9780063268456,https://images.booksense.com/images/456/268/9780063268456.jpg,bookpeople
9780143106524,Sense and Sensibility: (Penguin Classics Deluxe Edition),Jane Austen,Penguin Classics,De Bolsillo,,"Description
A Penguin Classics Deluxe Edition of the timeless story of Marianne and Elinor Dashwood
Marianne Dashwood wears her heart on her sleeve, and when she falls in love with the dashing but unsuitable John Willoughby she ignores her sister Elinor's warning that her impulsive behaviour leaves her open to gossip and innuendo. Meanwhile Elinor, always sensitive to social convention, is struggling to conceal her own romantic disappointment, even from those closest to her. Through their parallel experience of love - and its threatened loss - the sisters learn that sense must mix with sensibility if they are to find personal happiness in a society where status and money govern the rules of love. This edition includes an introduction, original essays, and suggestions for further exploration by Devoney Looser.
Penguin Classics is the leading publisher of classic literature in the English-speaking world, representing a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.",,432,,"October 25th, 2011",https://www.bookpeople.com/book/9780143106524,https://images.booksense.com/images/524/106/9780143106524.jpg,bookpeople
9780593081501,The Count of Monte Cristo (Vintage Classics),Alexandre Dumas,Vintage,De Bolsillo,,"Description
NOW A MAJOR MOTION PICTURE STARRING PIERRE NINEY • Dumas’s epic and timeless novel of justice, retribution, and self-discovery
On the eve of his wedding, a young sailor named Edmond Dantès is wrongly accused of treason and imprisoned for life in the Château d’If, a reputedly impregnable island fortress. After a daring escape, Dantès unearths a treasure revealed to him by another prisoner and devotes the rest of his life to tracking down and punishing the enemies who wronged him, in disguise as the mysterious Count of Monte Cristo.
Set against the dramatic upheavals of the years after Napoleon,
The Count of Monte Cristo
is one of the most enduringly popular adventure novels ever written.",,1200,,"June 16th, 2020",https://www.bookpeople.com/book/9780593081501,https://images.booksense.com/images/501/081/9780593081501.jpg,bookpeople
9780593521656,What Was World War I? (What Was?),Nico Medina,Penguin Workshop,De Bolsillo,,"Description
This compelling addition to the What Was? series covers what was supposed to be “the war to end all wars” but tragically wasn't.
In 1914, the assassination of an Austrian archduke set off a disastrous four-year-long conflict involving dozens of countries with battles taking place in all parts of the world. World War I was the first to use planes and tanks as well as deadly gases that left soldiers blinded or “shell shocked” (a condition now called Post Traumatic Stress Syndrome). There were battles that lasted for months with opposing troops fighting from rat-infested trenches, battles that often ended in a hollow victory with only a small area of land retaken. The author of many successful Who HQ titles Nico Medina gives young readers a clear and compelling account of this long and tragic event, a war that left over 20 million dead and was the lead-up to World War II barely twenty years later.",,112,,"June 6th, 2023",https://www.bookpeople.com/book/9780593521656,https://images.booksense.com/images/656/521/9780593521656.jpg,bookpeople
9780593578636,The Very Hungry Caterpillar Let's Play All Day: 52 Very Creative Activities for Kids (Big Cards for Little Hands),Eric Carle,Clarkson Potter,Cards,,"Description
Unlock your imagination with The Very Hungry Caterpillar! This officially licensed deck of 52 cards is packed with fun-filled creative activities, featuring art from beloved author Eric Carle.
Spark creativity in your preschooler with fun activities that exercise their imagination. Each of the fifty-two cards in this deck features artwork from Eric Carle's beloved books, including
The Very Hungry Caterpillar
, alongside an activity prompt that can be done independently or with others, like:
Go on a treasure hunt around the house for loose objects that no one needs. What could you invent with the treasures you found?
At the grocery store, look for a kind of fruit you don’t recognize. Take a good look at the shape and color and later see if you can recreate it with crayons at home.
Cut out triangles from tissue paper. How could you arrange these triangles on a paper plate to make something new?
With the help of Eric Carle's engaging artwork and friendly characters, you'll find your little ones thinking big, exploring their world, and imagining things you never thought possible.",,54,,"April 2nd, 2024",https://www.bookpeople.com/book/9780593578636,https://images.booksense.com/images/636/578/9780593578636.jpg,bookpeople
9780593598009,Fire & Blood (HBO Tie-in Edition): 300 Years Before A Game of Thrones (The Targaryen Dynasty: The House of the Dragon),George R. R. Martin,Random House Worlds,De Bolsillo,,"Description
#1
NEW YORK TIMES
BESTSELLER
•
The thrilling history of the Targaryens comes to life in this masterly work, the inspiration for HBO’s
Game of Thrones
prequel series
House of the Dragon
“The thrill of
Fire & Blood
is the thrill of all Martin’s fantasy work: familiar myths debunked, the whole trope table flipped.”—
Entertainment Weekly
Centuries before the events of
A Game of Thrones,
House Targaryen—the only family of dragonlords to survive the Doom of Valyria—took up residence on Dragonstone.
Fire & Blood
begins their tale with the legendary Aegon the Conqueror, creator of the Iron Throne, and goes on to recount the generations of Targaryens who fought to hold that iconic seat, all the way up to the civil war that nearly tore their dynasty apart.
What really happened during the Dance of the Dragons? Why was it so deadly to visit Valyria after the Doom? What were Maegor the Cruel’s worst crimes? What was it like in Westeros when dragons ruled the skies? These are but a few of the questions answered in this essential chronicle, as related by a learned maester of the Citadel and featuring more than eighty-five black-and-white illustrations by artist Doug Wheatley—including five illustrations exclusive to the trade paperback edition. Readers have glimpsed small parts of this narrative in such volumes as
The World of Ice & Fire,
but now, for the first time, the full tapestry of Targaryen history is revealed.
With all the scope and grandeur of Gibbon’s
The History of the Decline and Fall of the Roman Empire, Fire & Blood
is the first volume of the definitive two-part history of the Targaryens, giving readers a whole new appreciation for the dynamic, often bloody, and always fascinating history of Westeros.
Praise for
Fire & Blood
“A masterpiece of popular historical fiction.”
—
The Sunday Times
“The saga is a rich and dark one, full of both the title’s promised elements. . . . It’s hard not to thrill to the descriptions of dragons engaging in airborne combat, or the dilemma of whether defeated rulers should ‘bend the knee,’ ‘take the black’ and join the Night’s Watch, or simply meet an inventive and horrible end.”
—
The Guardian",,752,,"July 12th, 2022",https://www.bookpeople.com/book/9780593598009,https://images.booksense.com/images/009/598/9780593598009.jpg,bookpeople
9781250095299,If We Were Villains: A Novel,M. L. Rio,Flatiron Books,De Bolsillo,,"Description
“Much like Donna Tartt’s
The Secret History
, M. L. Rio’s sparkling debut is a richly layered story of love, friendship, and obsession...will keep you riveted through its final, electrifying moments.”
—Cynthia D’Aprix Sweeney,
New York Times
bestselling author of
The Nest
""Nerdily (and winningly) in love with Shakespeare…Readable, smart.”
—
New York Times Book Review
On the day Oliver Marks is released from jail, the man who put him there is waiting at the door. Detective Colborne wants to know the truth, and after ten years, Oliver is finally ready to tell it.
A decade ago: Oliver is one of seven young Shakespearean actors at Dellecher Classical Conservatory, a place of keen ambition and fierce competition. In this secluded world of firelight and leather-bound books, Oliver and his friends play the same roles onstage and off: hero, villain, tyrant, temptress, ingénue, extras.
But in their fourth and final year, good-natured rivalries turn ugly, and on opening night real violence invades the students’ world of make-believe. In the morning, the fourth-years find themselves facing their very own tragedy, and their greatest acting challenge yet: convincing the police, each other, and themselves that they are innocent.
If We Were Villains
was named one of Bustle's Best Thriller Novels of the Year, and
Mystery Scene
says, ""A well-written and gripping ode to the stage...A fascinating, unorthodox take on rivalry, friendship, and truth.""",,368,,"April 17th, 2018",https://www.bookpeople.com/book/9781250095299,https://images.booksense.com/images/299/095/9781250095299.jpg,bookpeople
9781426202919,National Geographic: The Photographs (National Geographic Collectors Series),Leah Bendavid-Val,National Geographic,Tapa Dura,,"Description
This stunning volume was the gift book of the year when it first published, and the images that grace its pages remain iconic. From the famous Afghan girl whose haunting green eyes stare out from the book’s cover, and her poignant story that captured the world’s interest, to award-winning photography culled from the Society’s vast archives,
The Photographs
offers readers an inside look at National Geographic and a sharp-eyed view of the world. The book showcases the skill and imagination of such notable Geographic photographers as David Doubilet, William Albert Allard, Sam Abell, Jim Stanfield, Jodi Cobb, Jim Brandenburg, David Alan Harvey, and many more. They share their techniques, as well as personal and colorful anecdotes about individual images and their adventures in the fieldsometimes humorous, sometimes terrifying, always vividly compelling. Author Leah Bendavid-Val writes about the photographers’ achievements from technical, journalistic, and artistic perspectives.
Five chapters cover core National Geographic themeswildlife on land and water; cultures in the United States and around the world; and science, from astronomy to archaeology to the human senses. The photographs in each chapter capture rare moments in nature and the lives of animals, along with defining events in the lives of people everywhere. This exquisite collection is as elegant as it is timeless.",,336,,"September 16th, 2008",https://www.bookpeople.com/book/9781426202919,https://images.booksense.com/images/919/202/9781426202919.jpg,bookpeople
9781546139188,Super Pug: A Branches Book (Diary of a Pug #13),Kyla May,Scholastic Inc.,De Bolsillo,,"Description
The thirteenth Branches early chapter book featuring everyone's favorite pug, Bub, and his human, Bella!
Pick a book. Grow a Reader!
This series is part of Scholastic's early chapter book line, Branches, aimed at newly independent readers. With easy-to-read text, high-interest content, fast-paced plots, and illustrations on every page, these books will boost reading confidence and stamina. Branches books help readers grow!
The local firefighters have asked Bub to star as the pet superhero in their new fire safety commercial. Bub and Bella are thrilled! But when it's time to film, Nutz keeps trying to steal Bub's treats, and Bub's performance ends up not being so super. Then Bub smells REAL smoke at home and jumps into action... Will Bub save the day after all?
With full-color artwork throughout, this funny and charming diary-format early chapter book is perfect for anyone who believes a furry pal is the best kind of friend.",,80,,"July 1st, 2025",https://www.bookpeople.com/book/9781546139188,https://images.booksense.com/images/188/139/9781546139188.jpg,bookpeople
